county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,lat,long,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
Andover,MA,,,,,,0.315,0.661,20318,6395,13430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover,ME,,,,,,0.545,0.414,538,293,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover,NH,,,,,,0.455,0.529,1595,726,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover,VT,,,,,,0.362,0.592,365,132,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anson,ME,,,,,,0.651,0.325,1223,796,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ansonia,CT,,,,,,0.451,0.537,8419,3797,4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antrim,NH,,,,,,0.492,0.48,1584,779,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appleton,ME,,,,,,0.445,0.522,915,407,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquinnah,MA,,,,,,0.096,0.879,354,34,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arlington,MA,,,,,,0.155,0.826,27872,4313,23024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arlington,VT,,,,,,0.343,0.624,1488,511,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aroostook Cty Townships,ME,,,,,,0.495,0.464,2306,1141,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrowsic,ME,,,,,,0.279,0.697,373,104,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arundel,ME,,,,,,0.477,0.497,2825,1347,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashburnham,MA,,,,,,0.438,0.528,3751,1643,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashby,MA,,,,,,0.499,0.473,2021,1009,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashfield,MA,,,,,,0.148,0.815,1218,180,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashford,CT,,,,,,0.456,0.523,2544,1160,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland,MA,,,,,,0.281,0.695,10430,2926,7254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland,NH,,,,,,0.461,0.519,1218,562,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athens,ME,,,,,,0.651,0.327,510,332,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athens,VT,,,,,,0.393,0.561,214,84,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athol,MA,,,,,,0.472,0.49,5410,2552,2653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson,ME,,,,,,0.705,0.283,173,122,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson,NH,,,,,,0.548,0.441,5104,2795,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Attleboro,MA,,,,,,0.394,0.579,23147,9127,13408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auburn,MA,,,,,,0.422,0.55,10086,4260,5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auburn,ME,,,,,,0.439,0.523,12364,5426,6471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auburn,NH,,,,,,0.576,0.412,3930,2265,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Augusta,ME,,,,,,0.427,0.539,9736,4155,5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurora,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avon,CT,,,,,,0.373,0.609,11987,4469,7299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avon,MA,,,,,,0.382,0.593,2695,1030,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avon,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayer,MA,,,,,,0.332,0.634,4614,1534,2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baileyville,ME,,,,,,0.626,0.355,673,421,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bakersfield,VT,,,,,,0.391,0.568,696,272,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldwin,ME,,,,,,0.624,0.35,999,623,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltimore,VT,,,,,,0.503,0.441,143,72,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangor,ME,,,,,,0.375,0.584,14671,5498,8575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar Harbor,ME,,,,,,0.225,0.749,3576,804,2678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baring Plt.,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barkhamsted,CT,,,,,,0.503,0.473,2442,1228,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnard,VT,,,,,,0.265,0.695,669,177,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnet,VT,,,,,,0.399,0.57,1095,437,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnstead,NH,,,,,,0.581,0.394,2922,1698,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barre,MA,,,,,,0.482,0.483,3163,1524,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barre,VT,,,,,,0.341,0.625,3807,1298,2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barre Town,VT,,,,,,0.439,0.527,4766,2093,2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrington,NH,,,,,,0.455,0.523,6004,2733,3142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrington,RI,,,,,,0.269,0.717,10753,2889,7712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartlett,NH,,,,,,0.356,0.633,2170,773,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barton,VT,,,,,,0.44,0.53,1296,570,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bath,ME,,,,,,0.299,0.665,5142,1540,3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bath,NH,,,,,,0.567,0.416,623,353,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beacon Falls,CT,,,,,,0.576,0.406,3803,2191,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beals,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beaver Cove,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becket,MA,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beddington,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford,MA,,,,,,0.258,0.716,8465,2183,6065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford,NH,,,,,,0.478,0.51,14739,7052,7521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belchertown,MA,,,,,,0.361,0.612,9352,3379,5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belfast,ME,,,,,,0.297,0.672,4237,1259,2847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgrade,ME,,,,,,0.524,0.446,2226,1166,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellingham,MA,,,,,,0.446,0.526,9821,4383,5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belmont,MA,,,,,,0.195,0.777,14939,2920,11605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belmont,ME,,,,,,0.533,0.433,598,319,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belmont,NH,,,,,,0.584,0.397,4052,2365,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belvidere,VT,,,,,,0.528,0.449,176,93,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennington,NH,,,,,,0.507,0.472,837,424,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benson,VT,,,,,,0.523,0.443,583,305,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,ME,,,,,,0.603,0.372,1631,984,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,NH,,,,,,0.609,0.379,235,143,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkley,MA,,,,,,0.552,0.429,4068,2244,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkshire,VT,,,,,,0.563,0.398,714,402,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,CT,,,,,,0.519,0.467,12873,6687,6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,MA,,,,,,0.362,0.606,2254,815,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,NH,,,,,,0.456,0.528,4065,1852,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,VT,,,,,,0.339,0.626,1534,520,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardston,MA,,,,,,0.307,0.666,1373,422,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berwick,ME,,,,,,0.318,0.667,4779,1519,3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethany,CT,,,,,,0.465,0.517,3698,1718,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethel,CT,,,,,,0.424,0.561,11172,4734,6270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethel,ME,,,,,,0.409,0.55,1830,749,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethel,VT,,,,,,0.332,0.635,1147,381,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethlehem,CT,,,,,,0.589,0.396,2367,1393,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethlehem,NH,,,,,,0.371,0.611,1671,620,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beverly,MA,,,,,,0.293,0.681,24067,7057,16380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biddeford,ME,,,,,,0.331,0.627,11202,3703,7019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billerica,MA,,,,,,0.439,0.538,23989,10532,12917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bingham,ME,,,,,,0.602,0.371,580,349,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackstone,MA,,,,,,0.498,0.477,4989,2485,2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaine,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blandford,MA,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloomfield,CT,,,,,,0.132,0.859,12821,1698,11007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloomfield,VT,,,,,,0.562,0.423,130,73,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue Hill,ME,,,,,,0.316,0.663,1977,624,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolton,CT,,,,,,0.451,0.525,3288,1482,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolton,MA,,,,,,0.302,0.667,3725,1124,2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolton,VT,,,,,,0.28,0.69,778,218,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boothbay,ME,,,,,,0.418,0.557,2208,922,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boothbay Harbor,ME,,,,,,0.391,0.584,1395,545,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boscawen,NH,,,,,,0.522,0.456,2040,1064,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston,MA,,,,,,0.156,0.825,273133,42707,225368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bourne,MA,,,,,,0.446,0.531,11269,5026,5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,NH,,,,,,0.393,0.591,5512,2167,3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bowdoin,ME,,,,,,0.575,0.402,1877,1079,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bowdoinham,ME,,,,,,0.414,0.543,2067,856,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bowerbank,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boxborough,MA,,,,,,0.231,0.742,3390,784,2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boxford,MA,,,,,,0.411,0.562,5442,2235,3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boylston,MA,,,,,,0.399,0.57,3291,1314,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bozrah,CT,,,,,,0.528,0.454,1548,817,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradford,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradford,NH,,,,,,0.445,0.525,1073,478,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradford,VT,,,,,,0.367,0.598,1494,549,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley,ME,,,,,,0.544,0.424,892,485,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braintree,MA,,,,,,0.402,0.578,21582,8680,12464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braintree,VT,,,,,,0.363,0.605,717,260,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon,VT,,,,,,0.41,0.555,2186,896,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Branford,CT,,,,,,0.396,0.59,17913,7098,10562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brattleboro,VT,,,,,,0.158,0.812,6679,1052,5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bremen,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brentwood,NH,,,,,,0.471,0.516,2914,1372,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brewer,ME,,,,,,0.487,0.48,5278,2568,2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brewster,MA,,,,,,0.316,0.663,7394,2334,4905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgeport,CT,,,,,,0.196,0.794,42188,8269,33515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgewater,CT,,,,,,0.445,0.541,1233,549,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgewater,MA,,,,,,0.451,0.524,14328,6467,7507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgewater,ME,,,,,,0.721,0.276,297,214,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgewater,NH,,,,,,0.551,0.425,857,472,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgewater,VT,,,,,,0.353,0.619,601,212,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgton,ME,,,,,,0.468,0.507,3268,1528,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridport,VT,,,,,,0.441,0.538,728,321,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton,VT,,,,,,0.553,0.417,619,342,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Plt.,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brimfield,MA,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bristol,CT,,,,,,0.464,0.519,29800,13834,15463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bristol,ME,,,,,,0.38,0.6,2124,808,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bristol,NH,,,,,,0.531,0.45,1871,994,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bristol,VT,,,,,,0.308,0.66,2245,691,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brockton,MA,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield,CT,,,,,,0.485,0.501,10827,5246,5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield,MA,,,,,,0.514,0.46,2051,1054,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield,NH,,,,,,0.578,0.4,545,315,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield,VT,,,,,,0.36,0.594,852,307,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklin,ME,,,,,,0.303,0.683,624,189,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookline,MA,,,,,,0.112,0.875,29755,3322,26046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookline,NH,,,,,,0.454,0.525,3628,1647,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookline,VT,,,,,,0.292,0.66,329,96,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,CT,,,,,,0.536,0.444,4222,2262,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooks,ME,,,,,,0.527,0.409,602,317,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooksville,ME,,,,,,0.319,0.656,686,219,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownfield,ME,,,,,,0.482,0.484,967,466,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownington,VT,,,,,,0.541,0.445,490,265,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownville,ME,,,,,,0.599,0.359,780,467,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunswick,ME,,,,,,0.267,0.696,13948,3729,9708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunswick,VT,,,,,,0.547,0.422,64,35,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buckfield,ME,,,,,,0.579,0.397,1098,636,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buckland,MA,,,,,,0.225,0.746,1189,268,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bucksport,ME,,,,,,0.519,0.448,2855,1481,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burke,VT,,,,,,0.396,0.577,925,366,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burlington,CT,,,,,,0.487,0.497,6231,3034,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burlington,MA,,,,,,0.364,0.615,15152,5510,9314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burlington,ME,,,,,,0.704,0.272,206,145,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burlington,VT,,,,,,0.103,0.866,22225,2293,19238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burnham,ME,,,,,,0.604,0.363,644,389,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burrillville,RI,,,,,,0.577,0.404,8501,4906,3434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buxton,ME,,,,,,0.509,0.458,5279,2686,2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byron,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabot,VT,,,,,,0.332,0.626,892,296,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calais,ME,,,,,,0.565,0.413,1516,856,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calais,VT,,,,,,0.193,0.772,1148,221,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambridge,MA,,,,,,0.065,0.915,49644,3248,45426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambridge,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambridge,VT,,,,,,0.267,0.692,2199,587,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camden,ME,,,,,,0.217,0.764,3837,832,2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campton,NH,,,,,,0.453,0.526,2129,964,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canaan,CT,,,,,,0.319,0.667,655,209,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canaan,ME,,,,,,0.648,0.332,1155,749,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canaan,NH,,,,,,0.427,0.557,2086,890,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canaan,VT,,,,,,0.484,0.48,498,241,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candia,NH,,,,,,0.61,0.373,2789,1702,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canterbury,CT,,,,,,0.583,0.392,3012,1755,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canterbury,NH,,,,,,0.409,0.575,1754,718,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canton,CT,,,,,,0.4,0.582,6663,2663,3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canton,MA,,,,,,0.344,0.635,14404,4953,9147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canton,ME,,,,,,0.688,0.283,544,374,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Elizabeth,ME,,,,,,0.209,0.763,7009,1462,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caratunk,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribou,ME,,,,,,0.557,0.419,4061,2262,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlisle,MA,,,,,,0.211,0.762,3604,759,2746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carmel,ME,,,,,,0.664,0.314,1782,1183,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrabassett Valley,ME,,,,,,0.311,0.66,527,164,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll Plt.,ME,,,,,,0.811,0.189,90,73,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carthage,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carver,MA,,,,,,0.508,0.473,6902,3503,3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cary Plt.,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casco,ME,,,,,,0.516,0.451,2296,1184,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castine,ME,,,,,,0.271,0.691,501,136,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castle Hill,ME,,,,,,0.565,0.422,230,130,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castleton,VT,,,,,,0.481,0.488,2156,1037,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caswell,ME,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cavendish,VT,,,,,,0.375,0.588,792,297,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
