,STOP_ID,STOP_NAME,TRACT_ID,income,income_level,route_ids,revenue_annual,impacted_pop,total_employed
7001,50881,Highland Ave @ E Border Rd,340100,101728,2,99,0.0,638,3687
7002,4758,New Ocean St @ Burrill St,202101,114083,2,"448,441",2507.4,245,1086
7003,4903,Humphrey St opp Puritan Rd,202200,148138,3,"449,442",580.5,399,3247
7004,9194,Main St @ Briggs St,336200,131741,3,"136,137",7304.6,696,3345
7005,4883,Paradise Rd @ Burrill St,202102,84107,2,"448,441",2870.2,615,3421
7006,7246,Western Ave @ Lawton Ave,205500,50603,2,"424,450,434",6699.1,491,2207
7007,9236,Main St @ Boardman Ave,336200,131741,3,"136,137",201.6,696,3345
7008,7227,Timson St opp Brookline Ave,206500,42560,2,456,0.0,408,1737
7009,6838,Timson St @ Brookline Ave,206500,42560,2,456,201.6,408,1737
7010,6738,Garfield Ave @ Sherman St,205600,42417,2,429,612.7,128,1537
7011,6707,Garfield Rd @ Catalina Rd,205600,42417,2,429,137.1,128,1537
7012,7306,Western Ave @ Lawton Ave,205500,50603,2,"424,450,434",9879.8,491,2207
7013,6790,Bellevue Rd @ Pine Rd,205900,74167,2,435,0.0,410,2315
7014,49817,Lexington St @ Totman Rd,333200,77356,2,354,5911.5,111,2751
7015,8246,113 Cambridge Rd opp Surrey Circle,333100,93343,2,"354,350",503.9,195,4307
7016,6814,Pine Rd @ Bellevue Rd,205900,74167,2,435,0.0,410,2315
7017,6817,North Franklin St. @ Number 54,205500,50603,2,435,0.0,491,2207
7018,26137,Brookline St @ Marshall School,206500,42560,2,455,8747.7,408,1737
7019,6787,49 N Franklin St,205500,50603,2,435,0.0,491,2207
7020,66734,O'Callaghan Way opp Walnut Pk,205600,42417,2,"429,426",161.2,128,1537
7021,6789,Bellevue Rd @ Spruce Rd,205900,74167,2,435,0.0,410,2315
7022,6815,Bellevue Rd @ Spruce Rd,205900,74167,2,435,0.0,410,2315
7023,36734,O'Callaghan Way @ Walnut Pk,205600,42417,2,429,0.0,128,1537
7024,9121,Main St @ Fowle St,333300,70880,2,134,1290.0,316,2176
7025,7247,Western Ave @ Bellair St,205500,50603,2,"424,450,434",1303.3,491,2207
7026,7582,Main St @ Lynn Fells Pkwy,208400,105538,2,428,1801.3,549,3675
7027,6143,Essex St @ Chatham St,206500,42560,2,"459,455",16697.3,408,1737
7028,7486,Main St @ Lynn Fells Pkwy,208400,105538,2,428,0.0,549,3675
7029,6139,Essex St @ Chatham St,206500,42560,2,"459,455",28669.9,408,1737
7030,6943,Main St @ Warren Ave,333300,70880,2,134,5667.9,316,2176
7031,7305,Western Ave @ Granite St,205500,50603,2,"424,450,434",2840.1,491,2207
7032,6839,86 Timson St,206500,42560,2,456,524.1,408,1737
7033,1685,Cambridge Rd @ Surrey Circle,333100,93343,2,"354,350",185.4,195,4307
7034,7226,87 Timson St,206500,42560,2,456,282.2,408,1737
7035,7373,Chestnut St @ Chestnut Ave,206300,62637,2,436,2499.3,520,2353
7036,7314,Chestnut St opp Chestnut Ave,206300,62637,2,436,5619.5,520,2353
7037,4882,Paradise Rd @ Berkshire St,202102,84107,2,"448,441",40.3,615,3421
7038,4759,Paradise Rd @ Shaw Rd,202102,84107,2,"448,441",693.4,615,3421
7039,59817,Lexington St @ Willow St,333200,77356,2,354,1159.1,111,2751
7040,49924,Lexington St @ Willow St,333200,77356,2,354,0.0,111,2751
7041,7304,Western Ave opp Nichols Ave,205500,50603,2,"424,450,434",1360.9,491,2207
7042,8449,Bedford St @ Eldred St,358600,186250,3,62,282.2,530,3140
7043,15054,100 Everett Ave,160400,54800,2,"114,112",1056.2,933,2017
7044,5812,Crescent Ave @ Webster St,170800,54899,2,119,725.6,1333,2867
7045,5750,Broadway @ Gerrish Ave,160400,54800,2,"117,111,116",41997.10000000001,933,2017
7046,5604,Sixth St @ Washington Ave,160400,54800,2,"114,112",0.0,933,2017
7047,2878,Mystic Ave opp Fellsway W,350104,58298,2,95,1144.9,1500,3823
7048,2729,Broadway @ Main St,350104,58298,2,"101,89",66619.7,1500,3823
7049,2703,Broadway opp Main St,350200,94907,2,89,24179.2,1514,4133
7050,28746,Grand Union Blvd opp Artisan Way,350103,105650,2,"90,92",39973.4,393,1270
7051,5726,Broadway opp Gerrish Ave,160400,54800,2,"117,116",9981.3,933,2017
7052,2138,Opp 385 Concord Ave,357200,174514,3,"74,725,75,72",2862.2000000000007,533,1780
7053,89608,Totten Pond Rd @ Craig Ln,368200,112750,2,"34E,70A",120.9,278,2610
7054,17002,Opp 40 Second Ave,368200,112750,2,170,5297.9,278,2610
7055,78606,Trapelo Rd @ Porter Rd,369100,107500,2,554,0.0,221,3171
7056,2197,385 Concord Ave,357200,174514,3,"74,725,75,72",0.0,533,1780
7057,5650,Arlington St @ Fifth St,160400,54800,2,"114,111,112",1354.5,933,2017
7058,5683,Everett Ave @ Fourth St,160400,54800,2,114,0.0,933,2017
7059,2582,Elm St @ Chester St,350900,128958,3,"89,96,88,90,94,87",253353.2,1724,3049
7060,5303,Main St @ Broadway,350104,58298,2,101,34458.7,1500,3823
7061,18929,Totten Pond Rd @ Craig Ln,368200,112750,2,"34E,70A",120.9,278,2610
7062,5815,Endicott Ave opp Bradstreet Ave,170800,54899,2,119,499.9,1333,2867
7063,78626,Trapelo Rd opp Porter Rd,369100,107500,2,554,0.0,221,3171
7064,2674,Highland Ave @ Cutter Ave,350900,128958,3,"90,89,88",27678.2,1724,3049
7065,5500,Broadway @ Horizon Way,342400,58243,2,"104,109,105",67555.0,1471,3809
7066,5648,Spruce St @ Everett Ave,160400,54800,2,"114,112",411.2000000000001,933,2017
7067,45811,Crescent Ave @ Orchard St,170800,54899,2,119,177.4,1333,2867
7068,2343,Brighton St @ Flanders Rd,357200,174514,3,78,588.6,533,1780
7069,5651,Sixth St @ Walnut St,160400,54800,2,"114,112",1386.7,933,2017
7070,2338,Brighton St @ Hittinger St,357200,174514,3,78,9038.0,533,1780
7071,78623,Forest St @ Gann Academy,368901,80313,2,554,0.0,640,3550
7072,15055,Spruce St @ Everett Ave,160400,54800,2,112,0.0,933,2017
7073,2137,Concord Ave @ Leonard St,357200,174514,3,"74,725,75,72",14915.5,533,1780
7074,5751,Broadway @ Crescent Ave,160501,47366,2,"117,111,116",14480.1,1054,2956
7075,2879,Mystic Ave @ Temple Rd,350104,58298,2,95,5071.3,1500,3823
7076,2900,Mystic Ave @ Temple Rd,350104,58298,2,95,22631.2,1500,3823
7077,2198,Concord Ave @ Leonard St - Belmont Center Sta,357200,174514,3,"74,725,75,72",80.6,533,1780
7078,23821,Medford St @ Trull St,350300,87656,2,80,9642.6,1044,2104
7079,5725,Broadway @ Crescent Ave,160502,51326,2,"117,116",14996.1,928,2676
7080,2730,Broadway opp Adams St,350104,58298,2,89,201.6,1500,3823
7081,5603,Washington Ave @ Heard St,160501,47366,2,111,91750.2,1054,2956
7082,2296,Massachusetts Ave @ Norris St,355000,99453,2,77,29726.1,982,1998
7083,2363,Medford St @ Lewis Ave,356300,82839,2,"95,80",3297.5,755,3087
7084,4512,American Legion Hwy @ Revere St,170400,48621,2,"450,455,424,434,426,000",6993.3,1038,3107
7085,7976,Mill St @ Bacon St,356702,109783,2,67,6570.9,1017,3635
7086,5770,Revere St @ Stowers St,170400,48621,2,"411,455,116,424",21252.5,1038,3107
7087,35704,Revere St @ Stowers St,170400,48621,2,"424,455,116",30798.4,1038,3107
7088,5832,Cooledge St @ Adams St,170200,48250,2,119,4136.0,509,2160
7089,5395,Main St @ Converse Ave,341400,69500,2,"99,106,97,105",33934.700000000004,1362,3612
7090,4500,American Legion Hwy @ Revere St,170400,48621,2,"450,455,424,434,426,000",3623.7,1038,3107
7091,5768,Revere St @ Lee St,170400,48621,2,"411,116",43166.1,1038,3107
7092,5413,Main St @ Clarendon St,341400,69500,2,"99,106,97,105",38385.2,1362,3612
7093,7969,Mill St opp Bacon St,356702,109783,2,67,7215.9,1017,3635
7094,5515,Broadway @ Gledhill St,342102,47026,2,109,4805.2,521,1879
7095,5709,Revere St @ Carleton St,170400,48621,2,116,53929.5,1038,3107
7096,2256,Massachusetts Ave @ Lockeland Ave,356702,109783,2,"77,79",89113.8,1017,3635
7097,5831,Adams St @ Adams Ct,170200,48250,2,119,693.4,509,2160
7098,5352,Ferry St @ Glendale St,342201,59250,2,104,21309.0,821,2680
7099,5356,Ferry St @ Shute St,342201,59250,2,104,26646.3,821,2680
7100,2466,Appleton St @ Lublin St,356500,110313,2,"84,78",3426.5,951,3829
7101,4715,N Shore Rd @ Agawam St,170501,45000,2,"439,455,411,424,442,000,000",709.5,774,1913
7102,2423,Medford St @ Sherborn St,356400,135785,3,"95,80",0.0,675,4102
7103,4735,N Shore Rd @ Agawam St,170501,45000,2,"439,411,442,449,448,000,000",0.0,774,1913
7104,6204,Park Ave @ Oakland Ave,356602,129408,3,"62,78",3547.5,529,2504
7105,12323,Park Ave @ Oakland Ave,356602,129408,3,"62,78",403.1,529,2504
7106,2364,Medford St opp Sherborn St,356400,135785,3,"95,80",540.1,675,4102
7107,5486,Broadway @ Edith Ave,342202,64098,2,109,18382.3,427,2178
7108,2491,Appleton St @ Lublin St,356500,110313,2,78,911.1,951,3829
7109,2286,905 Massachusetts Ave,356702,109783,2,"77,79",41868.1,1017,3635
7110,46276,Cushman Ave @ Adams St,170200,48250,2,119,2305.8,509,2160
7111,45002,Medford Sq @ City Hall Parking lot,339100,90433,2,"134,94,96",68562.8,659,3403
7112,9052,Highland Ave @ Medford St,341200,66418,2,108,8634.8,1311,3893
7113,45833,219 Cushman Ave,170200,48250,2,119,1386.7,509,2160
7114,2485,Wachusett Ave @ Florence Ave,356602,129408,3,78,0.0,529,2504
7115,2415,Boston Ave @ Arlington St,339300,72763,2,"94,80",4684.2,380,1502
7116,15832,267 Cooledge St,170200,48250,2,119,2370.3,509,2160
7117,9035,Highland Ave @ Medford St,341200,66418,2,108,8808.2,1311,3893
7118,5031,Main St @ High St,339100,90433,2,"101,96,95",125128.6,659,3403
7119,2371,Boston Ave @ Arlington St,339300,72763,2,"101,94,80",22494.0,380,1502
7120,63241,37 Riverside Ave @ Medford Sq,339100,90433,2,"101,326,96,134,94,95",120668.2,659,3403
7121,5704,Revere St @ Breed St,170400,48621,2,"424,455,116",14447.8,1038,3107
7122,5771,235 Revere St opp Breed St,170400,48621,2,"411,455,116,424",25243.4,1038,3107
7123,2471,Wachusett Ave @ Florence Ave,356602,129408,3,"84,78",9304.0,529,2504
7124,5432,Lebanon St @ Wilbur St,341700,68526,2,106,443.4,541,2748
7125,8628,656 Marrett Rd,358400,146767,3,"76,62",943.3,462,2550
7126,15060,Highland Ave @ Sturges St,339100,90433,2,99,10319.9,659,3403
7127,7422,Salem St @ Marshall St N,170300,72584,2,"429,426,428",661.8,864,4850
7128,4709,Point of Pines,170502,53406,2,"449,448,441,442",27823.4,284,1140
7129,49220,Main St @ Pine Banks Park,336401,69219,2,"136,137,131",16.1,1004,3031
7130,7407,Salem St @ Walnut St,170300,72584,2,"429,426,428",10565.7,864,4850
7131,19208,Main St @ Pine Banks Park,336401,69219,2,"136,137,131",1386.7,1004,3031
7132,8575,Broadway @ Trueman Dr,341902,72635,2,"411,430",919.1,998,4611
7133,8640,Massachusetts Ave @ Percy Rd,358400,146767,3,"76,62",1878.5,462,2550
7134,8597,Massachusetts Ave @ Percey Rd,358400,146767,3,"76,62",241.9,462,2550
7135,8627,Marrett Rd opp Wilson Rd,358400,146767,3,"76,62",3620.0,462,2550
7136,8577,Trueman Dr @ Broadway,341902,72635,2,"411,430",2225.2,998,4611
7137,8610,Marrett Rd @ Wilson Rd,358400,146767,3,"76,62",0.0,462,2550
7138,6957,Main St @ Ridgefield Rd,338500,186793,3,134,427.3,465,2918
7139,5471,Lebanon St @ Swains Pond Ave,341600,70711,2,106,0.0,1391,3381
7140,5951,Lebanon St @ Swains Pond Ave,341600,70711,2,106,0.0,1391,3381
7141,7406,Salem St @ Franklin St,170300,72584,2,"429,426,428",423.8,864,4850
7142,17422,Salem St opp Franklin,170300,72584,2,"429,426,428",772.8000000000002,864,4850
7143,8265,Opp 65 Cambridge St @ Winchester Boat Club,338400,204934,4,350,0.0,369,3014
7144,25059,Highland Ave @ Molyneaux Circle,340100,101728,2,99,120.9,638,3687
7145,5988,Washington St @ Brazil St,336401,69219,2,132,854.6,1004,3031
7146,15969,Washington St opp Brazil St,336401,69219,2,132,1128.7,1004,3031
7147,1667,65 Cambridge St @ Winchester Boat Club,338400,204934,4,350,0.0,369,3014
7148,9105,Main St @ Everell Rd,338500,186793,3,134,161.2,465,2918
7149,5472,Lebanon St Loop,341700,68526,2,106,9110.5,541,2748
7150,8264,Cambridge St @ Myopia Rd,338400,204934,4,350,717.6,369,3014
7151,15059,Woodland Rd @ Molyneaux Circle,339100,90433,2,99,846.6,659,3403
7152,9006,Lebanon St @ Bratley St,336401,69219,2,106,1298.0,1004,3031
7153,5950,Lebanon St opp Bratley St,336300,120436,2,106,0.0,792,3884
7154,8639,Massachusetts Ave @ Bloomfield St,358400,146767,3,"76,62",2789.6,462,2550
7155,9106,Main St @ Marshall Rd,338500,186793,3,134,0.0,465,2918
7156,5948,Lebanon St @ South Mountain Ave,336401,69219,2,106,0.0,1004,3031
7157,8598,Massachusetts Ave opp Bloomfield St,358400,146767,3,"76,62",16.1,462,2550
7158,7534,Broadway @ Blue Hill Ave,341902,72635,2,430,3047.6,998,4611
7159,7547,665 Broadway,341902,72635,2,430,8.1,998,4611
7160,9221,Main St @ Banks Pl,336401,69219,2,"136,137,131",1023.9,1004,3031
7161,5947,Lebanon St @ Forest St,336401,69219,2,106,0.0,1004,3031
7162,9008,Lebanon St @ Forest St,336401,69219,2,106,2217.2,1004,3031
7163,49221,Main St @ Banks Pl,336401,69219,2,"136,137,131",3426.6,1004,3031
7164,7248,Western Ave @ Nichols Ave,205500,50603,2,"424,450,434",10.6,491,2207
7165,7900,Bedford St @ Eldred St,358700,184013,3,62,8788.0,197,2471
7166,6138,Essex St @ Porter St,206400,62841,2,"459,455",7280.4,603,2836
7167,6708,Garfield Ave @ Washington Ave,208300,78457,2,429,40.3,198,3882
7168,6144,Essex St opp Porter St,206500,42560,2,"459,455",3410.4,408,1737
7169,6816,Bellevue Rd @ Lovers Leap Ave,205900,74167,2,435,0.0,410,2315
7170,7225,Timson St @ Empire St,206500,42560,2,456,241.9,408,1737
7171,4902,Humphrey St @ Orchard Rd,202200,148138,3,"449,442",362.8,399,3247
7172,6788,Lovers Leap Ave @ Everett St,205500,50603,2,435,0.0,491,2207
7173,6840,Timson St @ Empire St,206500,42560,2,456,443.4,408,1737
7174,7495,Main St @ Carver St,208400,105538,2,428,0.0,549,3675
7175,7488,Main St opp Carver St,208400,105538,2,428,0.0,549,3675
7176,6737,Garfield Ave @ Washington Ave,208300,78457,2,429,241.9,198,3882
7177,76734,O'Callaghan Way @ Walnut St,205600,42417,2,"429,426",733.7,128,1537
7178,6137,141 Essex St,206400,62841,2,"459,455",4216.6,603,2836
7179,4881,Paradise Rd opp Andrew Rd,202102,84107,2,"448,441",846.6,615,3421
7180,4760,Paradise Rd @ Andrew Rd,202102,84107,2,"448,441",40.3,615,3421
7181,26734,Walnut St @ O'Callaghan Way,205600,42417,2,429,24.2,128,1537
7182,4823,Humphrey St opp Orchard Rd,202200,148138,3,"449,442",40.3,399,3247
7183,6792,22 Tapley St,205500,50603,2,435,0.0,491,2207
7184,6810,Linwood St @ Ontario St,205700,81250,2,435,0.0,269,2882
7185,9193,Main St opp Bay State Rd,335400,112566,2,"136,137",6183.9,470,3067
7186,49818,94 Lexington St,333200,77356,2,354,0.0,111,2751
7187,9237,Main St @ Bay State Rd,335400,112566,2,"136,137",757.9,470,3067
7188,6795,Linwood St @ Ontario St,205500,50603,2,435,0.0,491,2207
7189,15994,Main St @ Summer St,337300,94965,2,"325,132",13852.3,318,3490
7190,15984,Main St @ Summer St,337300,94965,2,"325,132",209.6,318,3490
7191,6812,Tapley St @ Pine Grove Ave,205500,50603,2,435,0.0,491,2207
7192,6136,Essex St @ Empire St,206400,62841,2,"459,455",16761.8,603,2836
7193,6709,Garfield Rd @ Newcomb Ave,208300,78457,2,429,24.2,198,3882
7194,6736,Garfield Ave @ Newcomb Ave,208300,78457,2,429,0.0,198,3882
7195,6145,Essex St @ Empire St,206400,62841,2,"459,455",7159.4,603,2836
7196,49923,81 Lexington St,333200,77356,2,354,0.0,111,2751
7197,86734,Walnut St opp Sterling St,205600,42417,2,429,322.5,128,1537
7198,7249,Western Ave @ Bayview Ave,205200,56612,2,"424,450,434",3992.5,509,2656
7199,16734,Walnut St @ Sterling St,205600,42417,2,429,0.0,128,1537
7200,7372,Chestnut St @ Adams St,206300,62637,2,436,2459.0,520,2353
7201,7315,Chestnut St @ Adams St,206300,62637,2,436,8546.2,520,2353
7202,4762,Paradise Rd @ Ellis Rd,202102,84107,2,"448,441",370.9,615,3421
7203,7288,Boston St @ Stetson St,205500,50603,2,435,2305.8,491,2207
7204,7303,Western Ave opp Bayview Ave,205200,56612,2,"424,450,434",15722.6,509,2656
7205,141,Alewife Station Busway,354900,71250,2,"67,350,84,79,76,62,351",1015206.1,2371,4429
7206,2702,Broadway @ Bartlett St,350200,94907,2,89,20849.4,1514,4133
7207,2628,Grove St @ Highland Ave,350900,128958,3,"89,96,88,90,94,87",37538.7,1724,3049
7208,5618,Washington Ave @ Crescent Ave,160501,47366,2,111,29258.5,1054,2956
7209,1601,Opp 617 Lexington St - Waltham HS,368901,80313,2,"34E,170,70A",40.3,640,3550
7210,8910,617 Lexington St - Waltham HS,368901,80313,2,"34E,170,70A",0.0,640,3550
7211,5811,Crescent Ave @ Winthrop Ave,170800,54899,2,119,604.7,1333,2867
7212,2731,Broadway opp Glenwood Rd,350200,94907,2,89,21937.8,1514,4133
7213,5724,Broadway @ Cary Ave,160502,51326,2,"117,116",42875.9,928,2676
7214,35751,Broadway @ Cary Ave,160502,51326,2,"117,116",29314.9,928,2676
7215,4730,Burbank Hwy @ Suffolk Downs,981502,-666666666,-1,"449,459,448,450",0.0,0,0
7216,5610,Cary Ave @ Broadway,160502,51326,2,111,4523.0,928,2676
7217,5302,Main St opp Moreland St,350104,58298,2,101,18277.5,1500,3823
7218,2337,Brighton St opp Vale Rd,357100,121429,2,78,11464.7,497,2095
7219,5305,Main St @ Moreland St,350104,58298,2,101,2757.3,1500,3823
7220,5045,Market Basket,160400,54800,2,"114,112",88178.6,933,2017
7221,78609,Forest St @ Harrington Rd,368901,80313,2,554,0.0,640,3550
7222,18928,Totten Pond Rd @ Third Ave,368200,112750,2,"34E,70A",25170.8,278,2610
7223,5104,Davis Square Busway,350400,120186,2,"89,96,88,90,94,87",1201799.1,2973,4487
7224,89610,Totten Pond Rd @ Third Ave,368200,112750,2,"34E,70A",3337.8,278,2610
7225,12295,North Cambridge Carhouse,355000,99453,2,77,0.0,982,1998
7226,2701,Broadway @ Norwood Ave,350300,87656,2,89,72.6,1044,2104
7227,89609,Totten Pond Rd @ Glen St,368200,112750,2,"34E,70A",80.6,278,2610
7228,5015,College Ave @ Highland Ave,350400,120186,2,"89,94,96",12383.8,2973,4487
7229,2136,Leonard St @ Moore St - Belmont Center,357800,151484,3,"74,725,75,72",11085.7,250,1788
7230,5816,200 Endicott Ave,170800,54899,2,119,846.6,1333,2867
7231,2732,Broadway opp Norwood Ave,350300,87656,2,89,306.4,1044,2104
7232,18932,440 Totten Pond Rd,368200,112750,2,"34E,70A",120.9,278,2610
7233,2581,Holland St @ Dover St,350900,128958,3,"89,87,88",247201.5,1724,3049
7234,18926,Wyman St @ Winter St,368102,121375,2,170,1695.3,110,2259
7235,5507,Broadway @ Thorndike St,342400,58243,2,"104,109,105",43480.60000000001,1471,3809
7236,5499,Broadway opp Thorndike St,342400,58243,2,"104,109,105",32677.0,1471,3809
7237,5752,Broadway @ Parker St,160502,51326,2,"117,116",22413.5,928,2676
7238,2404,Medford St @ Broadway - Magoun Sq,350300,87656,2,80,10223.1,1044,2104
7239,18931,400 Totten Pond Rd,368200,112750,2,"34E,70A",3628.1,278,2610
7240,5619,125 Washington Ave opp Orange St,160501,47366,2,111,3079.8,1054,2956
7241,2344,Brighton St @ Pond St,357100,121429,2,78,491.8,497,2095
7242,2899,Mystic Ave opp Shore Dr,350104,58298,2,95,34845.7,1500,3823
7243,5723,Broadway @ Parker St,160502,51326,2,"117,116",62185.4,928,2676
7244,2880,Mystic Ave @ Shore Dr,350104,58298,2,95,7328.7,1500,3823
7245,5267,Fellsway @ Central Ave,339900,84784,2,100,23550.3,780,3142
7246,63242,Clippership Rd opp City Hall,339100,90433,2,326,10119.0,659,3403
7247,1656,Mystic St @ Garden St,356702,109783,2,350,1999.5,1017,3635
7248,8275,Mystic St @ Russell St,356702,109783,2,350,2483.2,1017,3635
7249,45003,City Hall Mall @ Salem St - Medford City Hall,339100,90433,2,"101,354,95",14919.5,659,3403
7250,6281,Malden St opp Stark Ave,170300,72584,2,411,814.3,864,4850
7251,5276,Fellsway @ Medford St,341200,66418,2,100,467.6,1311,3893
7252,6250,Malden St @ Stark Ave,170300,72584,2,411,999.7,864,4850
7253,45330,Medford St @ Green St,341300,45689,2,97,6845.0,1491,2541
7254,45414,Medford St @ Green St,341300,45689,2,97,11738.9,1491,2541
7255,45331,Medford St @ Main St,341400,69500,2,97,886.9,1362,3612
7256,45413,Medford St @ Main St,341400,69500,2,97,1427.0,1362,3612
7257,2493,Service Road West @ Watertown St,358100,175313,3,"76,78",88.7,332,2727
7258,5357,Ferry St @ Rock Valley Ave,342201,59250,2,104,30024.4,821,2680
7259,2422,Medford St @ Webcowet Rd,356400,135785,3,"95,80",72.5,675,4102
7260,44330,Medford St @ Brackenbury St,341400,69500,2,97,3620.0,1362,3612
7261,44413,Medford St @ Brackenbury St,341400,69500,2,97,7836.7,1362,3612
7262,2365,Medford St @ Hamlet St,356400,135785,3,"95,80",3023.5,675,4102
7263,5351,Ferry St @ Central Ave,342201,59250,2,104,36103.5,821,2680
7264,5520,Broadway @ Summit Ave,342202,64098,2,109,1588.3,427,2178
7265,5002,Salem St opp River St,339100,90433,2,"101,326,354,96,134,94,95",111225.0,659,3403
7266,2941,Watertown St @ Peacock Farm Rd,358100,175313,3,76,645.0,332,2727
7267,2488,Appleton St @ Wollaston Ave,356500,110313,2,78,443.4,951,3829
7268,12468,Appleton St @ Virginia Rd,356500,110313,2,"84,78",6796.6,951,3829
7269,15002,High St @ Bradlee Rd,339100,90433,2,"134,94,326,95",27762.200000000004,659,3403
7270,2255,Massachusetts Ave @ Mt Vernon St,356601,92865,2,"77,79",73908.2,531,2473
7271,2416,Boston Ave @ Holton St,339300,72763,2,"94,80",1854.4,380,1502
7272,46275,Cushman Ave @ Gordon Rd,170200,48250,2,119,9344.3,509,2160
7273,6324,High St opp Governors Ave,339100,90433,2,"134,94,326,95",27829.6,659,3403
7274,2287,Massachusetts Ave @ Prentiss Rd,356601,92865,2,"77,79",5151.9,531,2473
7275,5485,Broadway @ Kenwood Rd,342102,47026,2,109,23961.5,521,1879
7276,9034,Highland Ave @ Oakland St,341200,66418,2,108,0.0,1311,3893
7277,9053,Highland Ave @ Oakland St,341200,66418,2,108,18124.3,1311,3893
7278,5414,Cross St @ Main St,341400,69500,2,105,693.4,1362,3612
7279,5394,Cross St @ Main St,341400,69500,2,105,2015.6,1362,3612
7280,2370,Boston Ave @ Holton St,339300,72763,2,"101,94,80",10432.8,380,1502
7281,8651,Watertown St @ Crescent Rd,358100,175313,3,76,3870.0,332,2727
7282,5703,Revere St @ Bates St,170400,48621,2,"424,455,116",17680.899999999998,1038,3107
7283,35772,Revere St @ Hawes St,170400,48621,2,"411,455,116,424",31556.2,1038,3107
7284,5451,Main St @ Cross St,341400,69500,2,"99,106",33660.6,1362,3612
7285,6956,Main St @ Madison Ave West,338500,186793,3,134,677.2,465,2918
7286,8263,Cambridge St @ Swan Rd,338400,204934,4,350,999.7,369,3014
7287,5987,Pleasant St @ Washington St,336401,69219,2,132,4289.2,1004,3031
7288,25969,Pleasant St @ Stone Pl,336401,69219,2,132,1015.9,1004,3031
7289,7423,Salem St opp Clifton St,170300,72584,2,"429,426,428",69.1,864,4850
7290,8611,Marrett Rd opp Forbes Rd,358400,146767,3,"76,62",104.8,462,2550
7291,86261,Marrett Rd @ Forbes Rd,358400,146767,3,"76,62",6409.5999999999985,462,2550
7292,7405,Salem St @ Clifton St,170300,72584,2,"429,426,428",1010.9,864,4850
7293,9009,Lebanon St @ Hopkins St,336401,69219,2,106,0.0,1004,3031
7294,5946,Lebanon St opp Hopkins St,336300,120436,2,106,0.0,792,3884
7295,8638,Massachusetts Ave @ Slocum Rd,358400,146767,3,"76,62",8070.4,462,2550
7296,8599,Massachusetts Ave opp Slocum Rd,358400,146767,3,"76,62",540.1,462,2550
7297,1669,Cambridge St @ Glen Rd,338400,204934,4,350,80.6,369,3014
7298,7548,735 Broadway,341902,72635,2,430,443.4,998,4611
7299,9107,Main St @ Chestnut St,338500,186793,3,134,0.0,465,2918
7300,6955,Main St @ Lincolnshire Way,338500,186793,3,134,40.3,465,2918
7301,7404,Lincoln Ave @ Laurel St,208102,77100,2,"429,426,428",2691.3,125,1720
7302,9207,Main St @ Sylvan St,336401,69219,2,"136,137,131",7240.0,1004,3031
7303,7424,Lincoln Ave opp Laurel St,208102,77100,2,"429,426,428",239.5,125,1720
7304,9222,Main St @ Sylvan St,336401,69219,2,"136,137,131",3982.8,1004,3031
7305,8637,Massachusetts Ave @ Winthrop Rd,358400,146767,3,"76,62",9860.4,462,2550
7306,8600,Massachusetts Ave @ Woburn St,358400,146767,3,"76,62",548.3,462,2550
7307,15945,Lebanaon St @ Naples Rd,336401,69219,2,106,0.0,1004,3031
7308,5945,Lebanon St opp Naples Rd,336401,69219,2,106,0.0,1004,3031
7309,9343,Main St @ Ledgewood Ave,336401,69219,2,"136,137,131",3370.0,1004,3031
7310,8601,Massachusetts Ave @ Lexington Post Office,358400,146767,3,"76,62",1467.4,462,2550
7311,15970,Pleasant St opp Converse Ln,336401,69219,2,132,1346.4,1004,3031
7312,18636,1666 Massachusetts Ave,358400,146767,3,"76,62",27113.9,462,2550
7313,8262,Cambridge St @ High St,338400,204934,4,350,1797.9,369,3014
7314,1670,Cambridge St @ Church St,338400,204934,4,350,387.0,369,3014
7315,7403,Lincoln Ave @ Linwood St,208101,77159,2,"429,426,428",6818.6,356,2686
7316,5986,Pleasant St @ Converse Ln,336401,69219,2,132,8175.3,1004,3031
7317,86111,Old Mass Ave @ Marrett Rd - Minuteman Park,358400,146767,3,"76,62",161.2,462,2550
7318,86252,Old Mass Ave @ Marrett Rd - Minuteman Park,358400,146767,3,"76,62",322.5,462,2550
7319,47532,Broadway opp Osprey Rd,336300,120436,2,430,0.0,792,3884
7320,6954,Main St @ Mystic Ave,338500,186793,3,134,524.1,465,2918
7321,7426,Lincoln Ave @ Western Ave,208101,77159,2,"429,426,428",1056.6,356,2686
7322,9108,Main St @ Prospect St,338500,186793,3,134,40.3,465,2918
7323,47548,Broadway @ Osprey Rd,208200,69725,2,430,16.1,361,2938
7324,8261,Cambridge St @ Oneida Rd,338400,204934,4,350,467.6,369,3014
7325,6841,Timson St @ Eastern Ave,206500,42560,2,456,483.7,408,1737
7326,4880,Paradise Rd @ Ellis Rd,202101,114083,2,"448,441",548.2,245,1086
7327,6942,226 Main St opp Green St,333300,70880,2,134,3918.3,316,2176
7328,6710,Newcomb Ave @ Jefferson Ave,208300,78457,2,429,40.3,198,3882
7329,6735,Newcomb Ave @ Jefferson Ave,208300,78457,2,429,0.0,198,3882
7330,9122,Main St @ Green St,333300,70880,2,134,677.2,316,2176
