Dist Code,Rep First,Rep Last,Stop Id,Impacted T,Proportion,REP,Rep Dist,Rep Party,Route Ids,Stop Name,Town,Town Id,Tract Id,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
MID35,Paul J.,Donato,44330,"342201,339801,341500,341400,341300,341200,342400,342300","0.01,0.00,0.08,0.97,0.40,0.07,0.02,0.38",Paul J. Donato (D),35th Middlesex,(D),97,Medford St @ Brackenbury St,MALDEN,165,341400,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,2497,63455,2,94,15477396.7775,30246.6573994
NOR01,Bruce J.,Ayers,3136,"417502,417501,417400,417300","0.31,0.46,0.11,0.37",Bruce J. Ayers (D),1st Norfolk,(D),211,E Squantum St @ Hummock Rd,QUINCY,243,417501,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,1017,88030,2,97,32010475.7398,65034.9363785
SUFF11,Elizabeth A.,Malia,1936,"980300,120201,120104,120400,110103,120103,981100,120105,981000","0.00,0.72,1.00,0.22,0.45,0.21,0.01,0.02,0.38",Elizabeth A. Malia (D),11th Suffolk,(D),"32,37,36,21,38,34,39",South St @ Spalding St,BOSTON,35,120201,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,2836,77300,2,134,9548119.27484,22506.5331267
SUFF06,Russell E.,Holmes,450,"100500,100400,100300,100200,100100,092400,092300,092200","0.59,0.27,0.85,0.67,0.45,0.11,0.47,0.03",Russell E. Holmes (D),6th Suffolk,(D),26,Norfolk St @ Milton Ave,BOSTON,35,100300,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,3319,46146,2,129,7922005.65874,22391.2473893
MID35,Paul J.,Donato,44413,"342201,339801,341500,341400,341300,341200,342400,342300","0.02,0.00,0.09,0.97,0.40,0.05,0.02,0.39",Paul J. Donato (D),35th Middlesex,(D),97,Medford St @ Brackenbury St,MALDEN,165,341400,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,2499,63418,2,94,15477396.7775,30246.6573994
MID23,Sean,Garballey,2365,"356300,356400,356702,356701,339300,339200","0.56,0.17,0.05,0.14,0.35,0.09",Sean Garballey (D),23rd Middlesex,(D),"95,80",Medford St @ Hamlet St,ARLINGTON,10,356400,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,963,92555,2,82,15138529.9952,25274.4158673
MID28,Joseph W.,"McGonagle, Jr.",5351,"342102,342202,342101,342201,341800,341500,341400,342500,342400,342300","0.25,0.95,0.01,1.00,0.18,0.29,0.09,0.15,0.00,0.11","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),104,Ferry St @ Central Ave,EVERETT,93,342201,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2254,59308,2,87,8921152.58446,15219.6737665
MID28,Joseph W.,"McGonagle, Jr.",5520,"341901,342102,342202,342101,342201,341800,341500,342500","0.03,0.61,1.00,0.17,0.58,0.14,0.03,0.15","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),109,Broadway @ Summit Ave,EVERETT,93,342202,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1716,56503,2,87,8921152.58446,15219.6737665
PLYM03,Joan,Meschino,111159,500101,0.22,Joan Meschino (D),3rd Plymouth,(D),,Spring St from Main St to Nantasket Ave (FLAG),HULL,142,500101,http://malegislature.gov/Legislators/Profile/J_M1,Point,MultiPolygon,83,97151,2,114,95819606.6719,139330.630248
SUFF10,Edward F.,Coppinger,838,"130300,130200,130100","0.00,0.56,0.29",Edward F. Coppinger (D),10th Suffolk,(D),"37,38",Lagrange St @ Vermont St,BOSTON,35,130100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,536,107599,2,133,23225083.8591,30760.3994202
MID35,Paul J.,Donato,5002,"339802,339100,340000,339900,339700,339500","0.07,0.13,0.36,0.14,0.09,0.40",Paul J. Donato (D),35th Middlesex,(D),"101,326,354,96,134,94,95",Salem St opp River St,MEDFORD,176,339100,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,856,83598,2,94,15477396.7775,30246.6573994
SUFF10,Edward F.,Coppinger,785,"401200,110607,130300,130200,130100,110601,110501","0.00,0.08,0.32,0.74,0.04,0.13,0.18",Edward F. Coppinger (D),10th Suffolk,(D),"35,37,36,38,27",Centre St @ Willow St.,BOSTON,35,130200,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,826,108116,2,133,23225083.8591,30760.3994202
SUFF10,Edward F.,Coppinger,5256,"110607,130300,130200,130100,110601,110502,110501","0.26,0.26,0.42,0.01,0.28,0.00,0.55",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St @ W Roxbury Pkwy,BOSTON,35,110607,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,1050,103282,2,133,23225083.8591,30760.3994202
PLYM03,Joan,Meschino,111900,500101,0.22,Joan Meschino (D),3rd Plymouth,(D),,Spring St from Nantasket Ave to Main St (FLAG),HULL,142,500101,http://malegislature.gov/Legislators/Profile/J_M1,Point,MultiPolygon,83,97151,2,114,95819606.6719,139330.630248
SUFF10,Edward F.,Coppinger,85563,"130200,130100","0.15,0.41",Edward F. Coppinger (D),10th Suffolk,(D),52,Baker St @ VFW Pkwy,BOSTON,35,130100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,394,105955,2,133,23225083.8591,30760.3994202
SUFF10,Edward F.,Coppinger,21916,"401200,110601","0.30,0.02",Edward F. Coppinger (D),10th Suffolk,(D),51,Grove St @ Bellingham St,BROOKLINE,46,401200,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,184,150447,3,133,23225083.8591,30760.3994202
SUFF10,Edward F.,Coppinger,806,"401200,110607,130300,130200,130100,110601,110501","0.00,0.08,0.32,0.73,0.04,0.14,0.20",Edward F. Coppinger (D),10th Suffolk,(D),"35,37,36,38,27",Centre St @ Willow St,BOSTON,35,130200,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,834,107836,2,133,23225083.8591,30760.3994202
ESS06,Jerald A.,Parisella,7190,"217201,217300,217100","0.20,0.19,0.08",Jerald A. Parisella (D),6th Essex,(D),451,Dodge St @ Longmeadow Rd,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,166,72093,2,30,40001899.6761,36984.9632533
SUFF10,Edward F.,Coppinger,11836,"401200,110601","0.30,0.01",Edward F. Coppinger (D),10th Suffolk,(D),51,145 Grove St opp Bellingham Rd,BROOKLINE,46,401200,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,181,151770,3,133,23225083.8591,30760.3994202
NOR01,Bruce J.,Ayers,3157,"417502,417501,417400,417300","0.29,0.44,0.12,0.38",Bruce J. Ayers (D),1st Norfolk,(D),211,E Squantum St opp Hummock Rd,QUINCY,243,417501,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,980,88239,2,97,32010475.7398,65034.9363785
SUFF06,Russell E.,Holmes,10421,"110103,110301,981100","0.02,0.75,0.51",Russell E. Holmes (D),6th Suffolk,(D),14,American Legion Hwy @ Walk Hill St,BOSTON,35,110301,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,421,61973,2,129,7922005.65874,22391.2473893
NOR05,Mark J.,Cusack,4081,"420100,419800,419100","0.02,0.26,0.00",Mark J. Cusack (D),5th Norfolk,(D),238,Pond St opp Margaret Dr,BRAINTREE,40,419800,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,106,80590,2,101,42744018.9756,37812.9716012
ESS06,Jerald A.,Parisella,8352,"217201,217300,217100","0.00,0.24,0.12",Jerald A. Parisella (D),6th Essex,(D),451,28 Tozer Rd,BEVERLY,30,217300,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,164,69392,2,30,40001899.6761,36984.9632533
SUFF10,Edward F.,Coppinger,15216,"110607,130300,130200,130100,110601,110502,110501","0.30,0.22,0.37,0.01,0.31,0.02,0.58",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre @ Colbert St,BOSTON,35,110607,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,1096,102657,2,133,23225083.8591,30760.3994202
SUFF06,Russell E.,Holmes,524,"980300,101102,101101,101001,100200,100100,092400,981100","0.03,0.17,0.81,0.00,0.50,0.63,0.05,0.25",Russell E. Holmes (D),6th Suffolk,(D),"31,21",Morton St @ Harvard St,BOSTON,35,981100,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,1832,42905,2,129,7922005.65874,22391.2473893
NOR06,William C.,Galvin,111691,415300,0.12,William C. Galvin (D),6th Norfolk,(D),,Washington St from Turnpike St to Royall St (FLAG),CANTON,50,415300,http://malegislature.gov/Legislators/Profile/WCG1,Point,Polygon,38,136607,3,102,79017592.8271,53881.1978763
SUFF06,Russell E.,Holmes,66500,"110103,110301,981100","0.01,0.71,0.53",Russell E. Holmes (D),6th Suffolk,(D),14,American Legion Hwy @ Walk Hill St,BOSTON,35,981100,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,387,61119,2,129,7922005.65874,22391.2473893
ESS06,Jerald A.,Parisella,8357,"217201,217300,217100","0.00,0.24,0.12",Jerald A. Parisella (D),6th Essex,(D),451,27 Tozer Rd,BEVERLY,30,217300,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,164,69392,2,30,40001899.6761,36984.9632533
SUFF06,Russell E.,Holmes,9406,"980300,101102,101101,101001,100200,100100,092400,981100","0.03,0.17,0.80,0.00,0.50,0.64,0.06,0.25",Russell E. Holmes (D),6th Suffolk,(D),"31,21",Morton St @ Harvard St,BOSTON,35,100100,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,1850,42762,2,129,7922005.65874,22391.2473893
NOR05,Mark J.,Cusack,4037,"420100,419800,419100","0.02,0.26,0.00",Mark J. Cusack (D),5th Norfolk,(D),238,Pond St @ Margaret Dr,BRAINTREE,40,419800,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,106,80590,2,101,42744018.9756,37812.9716012
SUFF10,Edward F.,Coppinger,836,"130200,130100","0.35,0.35",Edward F. Coppinger (D),10th Suffolk,(D),"37,38",83 Lasell St opp Atlantis St,BOSTON,35,130100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,462,106931,2,133,23225083.8591,30760.3994202
SUFF10,Edward F.,Coppinger,5255,"110607,130300,130200,130100,110601,110502,110501","0.36,0.17,0.32,0.01,0.35,0.04,0.59",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St @ Church St,BOSTON,35,110607,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,1152,102230,2,133,23225083.8591,30760.3994202
ESS06,Jerald A.,Parisella,8356,"217201,217300,217100","0.00,0.18,0.13",Jerald A. Parisella (D),6th Essex,(D),451,Opp 16 Tozer Rd,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,138,72807,2,30,40001899.6761,36984.9632533
SUFF06,Russell E.,Holmes,451,"100500,100400,100300,100200,100100,092400,092300,092200","0.64,0.26,0.71,0.53,0.42,0.15,0.63,0.08",Russell E. Holmes (D),6th Suffolk,(D),26,Norfolk St opposite Woodrow Ave,BOSTON,35,100500,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,3336,46406,2,129,7922005.65874,22391.2473893
NOR06,William C.,Galvin,111775,415300,0.12,William C. Galvin (D),6th Norfolk,(D),,Washington St from Royall St to Turnpike St (FLAG),CANTON,50,415300,http://malegislature.gov/Legislators/Profile/WCG1,Point,Polygon,38,136607,3,102,79017592.8271,53881.1978763
NOR01,Bruce J.,Ayers,4300,"420100,420202","0.16,0.13",Bruce J. Ayers (D),1st Norfolk,(D),240,N Main St @ Oliver St,RANDOLPH,244,420202,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,126,77352,2,97,32010475.7398,65034.9363785
SUFF06,Russell E.,Holmes,1733,"980300,100300,101102,101101,100200,100100,092400,981100","0.02,0.07,0.21,0.58,0.96,0.89,0.11,0.11",Russell E. Holmes (D),6th Suffolk,(D),"28,29",Blue Hill Ave @ Arbutus St,BOSTON,35,100100,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,2424,41346,1,129,7922005.65874,22391.2473893
MID15,Michelle,Ciccolo,2941,"357800,357700,358100,356500,358300","0.01,0.01,0.32,0.07,0.00",Michelle Ciccolo (D),15th Middlesex,(D),76,Watertown St @ Peacock Farm Rd,LEXINGTON,155,358100,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,180,161138,3,74,53335379.4943,36193.8979811
MID23,Sean,Garballey,2488,"357800,358100,356602,356500","0.06,0.06,0.36,0.46",Sean Garballey (D),23rd Middlesex,(D),78,Appleton St @ Wollaston Ave,ARLINGTON,10,356500,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,662,124402,2,82,15138529.9952,25274.4158673
ESS06,Jerald A.,Parisella,7106,"217201,217300,217100","0.06,0.07,0.14",Jerald A. Parisella (D),6th Essex,(D),451,Dodge St @ Conant St,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,99,81538,2,30,40001899.6761,36984.9632533
MID23,Sean,Garballey,12468,"357800,358100,356602,356500","0.06,0.06,0.36,0.46",Sean Garballey (D),23rd Middlesex,(D),"84,78",Appleton St @ Virginia Rd,ARLINGTON,10,356500,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,662,124402,2,82,15138529.9952,25274.4158673
MID35,Paul J.,Donato,15002,"339802,339100,340000,339900,339700,339500,339400,339200","0.02,0.14,0.11,0.04,0.03,0.51,0.15,0.03",Paul J. Donato (D),35th Middlesex,(D),"134,94,326,95",High St @ Bradlee Rd,MEDFORD,176,339100,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,872,87725,2,94,15477396.7775,30246.6573994
NOR04,James M.,Murphy,13858,"422302,501202,422501","0.16,0.00,0.36",James Michael Murphy (D),4th Norfolk,(D),222,1197 Washington St,WEYMOUTH,336,422302,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,195,72797,2,100,37584092.5414,60154.3289603
MID23,Sean,Garballey,2255,"356602,356400,356601,356702","0.07,0.10,0.56,0.32",Sean Garballey (D),23rd Middlesex,(D),"77,79",Massachusetts Ave @ Mt Vernon St,ARLINGTON,10,356601,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,727,104544,2,82,15138529.9952,25274.4158673
MID23,Sean,Garballey,2416,"356300,350700,339400,339300,339200","0.26,0.27,0.30,0.99,0.22",Sean Garballey (D),23rd Middlesex,(D),"94,80",Boston Ave @ Holton St,MEDFORD,176,339300,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,1442,83760,2,82,15138529.9952,25274.4158673
ESS06,Jerald A.,Parisella,7191,"217201,217300,217100","0.05,0.07,0.14",Jerald A. Parisella (D),6th Essex,(D),451,Dodge St opp Conant St,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,97,81684,2,30,40001899.6761,36984.9632533
SUFF19,Robert A.,DeLeo,46275,"170400,170300,170200,170100","0.02,0.22,0.84,0.20",Robert A. DeLeo (D),19th Suffolk,(D),119,Cushman Ave @ Gordon Rd,REVERE,248,170200,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,771,54088,2,142,10473601.2746,37757.8369616
NOR04,James M.,Murphy,13859,"422302,501202,422501","0.14,0.01,0.36",James Michael Murphy (D),4th Norfolk,(D),222,851 Pleasant St,WEYMOUTH,336,422501,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,193,73060,2,100,37584092.5414,60154.3289603
MID35,Paul J.,Donato,6324,"339802,339100,340000,339900,339700,339500,339400,339200","0.01,0.14,0.09,0.03,0.02,0.51,0.17,0.03",Paul J. Donato (D),35th Middlesex,(D),"134,94,326,95",High St opp Governors Ave,MEDFORD,176,339100,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,857,88096,2,94,15477396.7775,30246.6573994
MID23,Sean,Garballey,2287,"356602,356400,356601,356702","0.07,0.09,0.56,0.31",Sean Garballey (D),23rd Middlesex,(D),"77,79",Massachusetts Ave @ Prentiss Rd,ARLINGTON,10,356601,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,710,104190,2,82,15138529.9952,25274.4158673
ESS06,Jerald A.,Parisella,8353,"217300,217100","0.10,0.15",Jerald A. Parisella (D),6th Essex,(D),451,16 Tozer Rd,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,105,79980,2,30,40001899.6761,36984.9632533
MID28,Joseph W.,"McGonagle, Jr.",5485,"341901,342102,342202,342101,342201,341800,341500,342500","0.04,0.63,1.00,0.14,0.51,0.16,0.03,0.12","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),109,Broadway @ Kenwood Rd,EVERETT,93,342102,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1624,56345,2,87,8921152.58446,15219.6737665
MID33,Steven,Ultrino,9034,"339802,339801,341400,341300,341200,339900,342400","0.02,0.11,0.23,0.25,0.87,0.33,0.00",Steven Ultrino (D),33rd Middlesex,(D),108,Highland Ave @ Oakland St,MALDEN,165,341200,http://malegislature.gov/Legislators/Profile/S_G2,Point,Polygon,2220,69107,2,92,8682254.22363,20573.9829989
MID33,Steven,Ultrino,9053,"339802,339801,341400,341300,341200,339900,342400","0.02,0.11,0.23,0.25,0.87,0.33,0.00",Steven Ultrino (D),33rd Middlesex,(D),108,Highland Ave @ Oakland St,MALDEN,165,341200,http://malegislature.gov/Legislators/Profile/S_G2,Point,Polygon,2220,69107,2,92,8682254.22363,20573.9829989
MID35,Paul J.,Donato,5414,"342201,341500,341400,341300,342400,342300","0.17,0.38,0.88,0.31,0.01,0.47",Paul J. Donato (D),35th Middlesex,(D),105,Cross St @ Main St,MALDEN,165,341400,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,2685,63642,2,94,15477396.7775,30246.6573994
SUFF10,Edward F.,Coppinger,5217,"110607,130300,130200,130100,110601,110502,110501","0.37,0.17,0.31,0.00,0.35,0.05,0.59",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St @ South St,BOSTON,35,110601,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,1161,102183,2,133,23225083.8591,30760.3994202
MID35,Paul J.,Donato,5394,"342201,341500,341400,341300,342400,342300","0.17,0.38,0.88,0.31,0.01,0.47",Paul J. Donato (D),35th Middlesex,(D),105,Cross St @ Main St,MALDEN,165,341400,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,2685,63642,2,94,15477396.7775,30246.6573994
ESS06,Jerald A.,Parisella,7105,"217201,217300,217100","0.03,0.05,0.15",Jerald A. Parisella (D),6th Essex,(D),451,Dodge St opp Shopping Ctr,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,86,84865,2,30,40001899.6761,36984.9632533
SUFF06,Russell E.,Holmes,434,"100500,100400,100300,100200,100100,092400,092300,092200","0.65,0.26,0.69,0.50,0.41,0.15,0.65,0.09",Russell E. Holmes (D),6th Suffolk,(D),26,Norfolk St @ New England Ave,BOSTON,35,100500,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,3325,46517,2,129,7922005.65874,22391.2473893
MID23,Sean,Garballey,2370,"356300,350700,339400,339300,339200","0.26,0.26,0.27,1.00,0.22",Sean Garballey (D),23rd Middlesex,(D),"101,94,80",Boston Ave @ Holton St,MEDFORD,176,339300,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,1407,83661,2,82,15138529.9952,25274.4158673
SUFF06,Russell E.,Holmes,487,"100800,100601,100500,100400,100300,100200,100100,092400,092300,092200","0.05,0.09,0.99,0.61,0.27,0.04,0.07,0.01,0.58,0.41",Russell E. Holmes (D),6th Suffolk,(D),26,Washington St opp Welles Ave,BOSTON,35,100500,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,3622,52684,2,129,7922005.65874,22391.2473893
MID15,Michelle,Ciccolo,8651,"357800,357700,358100,356500,358300","0.01,0.01,0.34,0.05,0.00",Michelle Ciccolo (D),15th Middlesex,(D),76,Watertown St @ Crescent Rd,LEXINGTON,155,358100,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,168,164309,3,74,53335379.4943,36193.8979811
ESS06,Jerald A.,Parisella,7192,"217201,217300,217100","0.01,0.04,0.16",Jerald A. Parisella (D),6th Essex,(D),451,Dodge St @ Longwood Ave,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,81,87436,2,30,40001899.6761,36984.9632533
SUFF19,Robert A.,DeLeo,5703,"170400,170300,170601,170702,170501","0.58,0.03,0.08,0.00,0.46",Robert A. DeLeo (D),19th Suffolk,(D),"424,455,116",Revere St @ Bates St,REVERE,248,170400,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,1049,49008,2,142,10473601.2746,37757.8369616
SUFF13,Daniel J.,Hunt,337,"100800,100601,100500,100400,092300,092200,100700,092101","0.33,0.58,0.64,0.33,0.03,0.43,0.02,0.07",Daniel J. Hunt (D),13th Suffolk,(D),"15,18,215",Dorchester Ave @ Msgr Lydon Way,BOSTON,35,100500,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3433,63127,2,136,8642595.73697,34955.033552
SUFF19,Robert A.,DeLeo,35772,"170400,170300,170601,170702,170501","0.57,0.01,0.05,0.01,0.58",Robert A. DeLeo (D),19th Suffolk,(D),"411,455,116,424",Revere St @ Hawes St,REVERE,248,170400,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,1106,47820,2,142,10473601.2746,37757.8369616
SUFF10,Edward F.,Coppinger,85562,"130200,130100","0.12,0.43",Edward F. Coppinger (D),10th Suffolk,(D),52,Baker St @ VFW Pkwy,BOSTON,35,130100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,392,105746,2,133,23225083.8591,30760.3994202
ESS06,Jerald A.,Parisella,7104,"217201,217300,217100","0.00,0.04,0.16",Jerald A. Parisella (D),6th Essex,(D),451,Dodge St @ King Terr,BEVERLY,30,217100,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,78,87921,2,30,40001899.6761,36984.9632533
MID35,Paul J.,Donato,5451,"342201,341500,341400,341300,342400,342300","0.15,0.36,0.88,0.33,0.01,0.45",Paul J. Donato (D),35th Middlesex,(D),"99,106",Main St @ Cross St,MALDEN,165,341400,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,2657,63495,2,94,15477396.7775,30246.6573994
SUFF06,Russell E.,Holmes,437,"100800,100601,100500,100400,100300,100200,100100,092400,092300,092200","0.05,0.09,0.99,0.59,0.26,0.04,0.07,0.01,0.59,0.42",Russell E. Holmes (D),6th Suffolk,(D),26,Washington St @ Welles Ave,BOSTON,35,100500,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,3598,52704,2,129,7922005.65874,22391.2473893
MID21,Kenneth I.,Gordon,49800,"359100,316201,316202","0.09,0.01,0.09",Kenneth I. Gordon (D),21st Middlesex,(D),351,Crosby Dr @ Middlesex Trnpk,BEDFORD,23,359100,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,30,114894,2,80,76563295.0976,54814.2363673
MID31,Michael S.,Day,6956,"338300,338500,338400","0.06,0.42,0.02",Michael S. Day (D),31st Middlesex,(D),134,Main St @ Madison Ave West,WINCHESTER,344,338500,http://malegislature.gov/Legislators/Profile/MSD1,Point,Polygon,211,181397,3,90,33651690.0417,32416.0352319
