STOP_ID,TOWN,STOP_NAME,impacted_g,proportion,proporti_1,income,income_lev,impacted_p,geometry,route_ids
2938,BOSTON,Boston St @ Dorset St,"25025981201,25025061101,25025061200,25025091001,25025091300,25025091200,25025091100,25025090700,25025090600,25025080100","0.15,1.00,0.08,0.01,0.58,0.34,0.16,1.00,0.16,0.14","0.06,0.08,0.07,0.01,0.07,0.05,0.03,0.53,0.02,0.07",61823,2,2766,POINT (236277.8372000009 897162.5067000017),"16,17"
1180,BOSTON,Washington St @ Cedar St,"25025080601,25025080401,25025080300,25025080100,25025081900,25025081800,25025081700,25025081500,25025081400,25025081300","0.28,0.06,0.40,0.00,0.23,0.34,0.99,0.76,0.74,0.29","0.08,0.01,0.05,0.00,0.05,0.06,0.31,0.13,0.23,0.08",34448,1,3272,POINT (233899.2588 897169.5700000003),42
1541,BROOKLINE,Boylston St @ Randolph Rd,"25021401200,25021401100,25025000502,25017373600","0.10,0.19,0.02,0.16","0.34,0.40,0.01,0.24",169388,3,431,POINT (228098.3496999964 897177.7364999987),60
1539,BROOKLINE,Boylston St @ Norfolk Rd,"25021401200,25021401100,25025000502,25017373600","0.10,0.19,0.02,0.16","0.33,0.40,0.01,0.25",169864,3,431,POINT (228091.6758999974 897189.3267999999),60
5203,BOSTON,Old Colony Ave @ Msgr O'Callaghan Way,"25025981201,25025061101,25025061200,25025061000,25025060800,25025091001,25025091100,25025090700,25025090901,25025060400","0.49,1.00,0.07,0.45,0.00,0.07,0.16,0.60,0.21,0.01","0.19,0.08,0.07,0.04,0.00,0.04,0.03,0.32,0.12,0.00",48881,2,2101,POINT (236891.2106999978 897202.4536999986),"16,5"
8156,NEWTON,Walnut St @ Duncklee St,"25017374200,25017374100,25017374000,25017373800,25017373700","0.61,0.04,0.00,0.21,0.04","0.62,0.04,0.01,0.28,0.05",151429,3,620,POINT (224167.6873999983 897207.0903999992),59
126,BOSTON,Massachusetts Ave @ Allstate Rd,"25025061101,25025061200,25025091400,25025091300,25025091200,25025090700,25025090600,25025090400,25025080100","0.14,0.03,0.05,0.99,0.22,0.82,0.72,0.07,0.47","0.01,0.02,0.01,0.13,0.04,0.43,0.11,0.02,0.24",54722,2,2689,POINT (235852.4824000001 897215.3678000011),"8,16"
15291,BROOKLINE,High St @ Cypress St,"25021401100,25021401000,25021400900,25021400700,25021400600,25025120700,25025120400,25025981800,25025081100,25025120105","0.11,1.00,0.16,0.15,0.00,0.31,0.06,0.37,0.12,0.08","0.24,0.31,0.03,0.04,0.00,0.05,0.03,0.20,0.03,0.07",105056,2,1953,POINT (231207.6110000014 897216.5665000007),60
1552,BROOKLINE,High St @ Cypress St,"25021401100,25021401000,25021400900,25021400700,25021400600,25025120700,25025120400,25025981800,25025081100,25025120105","0.11,1.00,0.16,0.15,0.00,0.32,0.06,0.37,0.12,0.08","0.23,0.31,0.03,0.04,0.00,0.05,0.03,0.20,0.03,0.07",104427,2,1961,POINT (231213.5425999984 897219.4200000018),60
299,BOSTON,Dorchester Ave @ Howell St,"25025981201,25025061101,25025061200,25025061000,25025091001,25025091300,25025091200,25025091100,25025090700,25025080100,25025090901","0.40,1.00,0.11,0.16,0.03,0.12,0.17,0.18,0.97,0.00,0.05","0.15,0.08,0.10,0.01,0.02,0.02,0.03,0.04,0.51,0.00,0.03",60394,2,2434,POINT (236526.4716000035 897225.3335000016),18
1140,BOSTON,Centre St @ Highland St,"25025120700,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081700,25025081500,25025081400,25025081300","0.02,0.65,0.88,0.39,0.33,0.02,0.01,0.07,0.01,0.14,0.70,0.92,0.70","0.00,0.07,0.12,0.09,0.04,0.00,0.00,0.02,0.00,0.04,0.12,0.28,0.20",39458,1,4826,POINT (233165.7186999992 897228.5628000014),"41,14"
8202,NEWTON,Walnut St @ Duncklee St,"25017374200,25017374100,25017374000,25017373800,25017373700","0.61,0.03,0.00,0.21,0.05","0.61,0.04,0.01,0.28,0.06",152185,3,617,POINT (224172.6557999998 897231.3751999997),59
358,BOSTON,Dorchester Ave opp Howell St,"25025981201,25025061101,25025061200,25025061000,25025091001,25025091300,25025091200,25025091100,25025090700,25025080100,25025090901","0.40,1.00,0.12,0.17,0.03,0.12,0.16,0.17,0.97,0.00,0.05","0.15,0.08,0.11,0.01,0.02,0.02,0.03,0.04,0.51,0.00,0.03",61096,2,2443,POINT (236526.3361999989 897232.5925000012),18
1153,BOSTON,Centre St @ Columbus Ave,"25025120700,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081700,25025081500,25025081400,25025081300","0.04,0.72,0.92,0.42,0.37,0.02,0.00,0.08,0.01,0.10,0.66,0.88,0.70","0.01,0.08,0.13,0.10,0.05,0.00,0.00,0.02,0.00,0.03,0.11,0.27,0.20",40637,1,4956,POINT (233125.2924000025 897233.1750000007),"41,14"
84888,NEWTON,Centre St @ Locksley Rd,"25017374200,25017374100,25017374000,25017373800,25017373700,25017373600","0.22,0.00,0.01,0.50,0.07,0.01","0.22,0.00,0.04,0.65,0.08,0.01",158805,3,562,POINT (224782.3937000036 897236.7100999989),52
10134,BOSTON,Massachusetts Ave @ NStar,"25025061101,25025061200,25025091400,25025091300,25025091200,25025090700,25025090600,25025090400,25025080100","0.13,0.03,0.04,0.98,0.18,0.80,0.73,0.07,0.51","0.01,0.03,0.01,0.13,0.03,0.42,0.11,0.01,0.26",54672,2,2650,POINT (235837.8764000013 897240.2512000017),"8,16"
1262,BOSTON,Columbus Ave @ Heath St,"25025120700,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081700,25025081500,25025081400,25025081300","0.06,0.74,0.94,0.44,0.40,0.03,0.00,0.08,0.01,0.08,0.63,0.87,0.69","0.01,0.08,0.13,0.11,0.05,0.01,0.00,0.02,0.00,0.02,0.10,0.26,0.20",40576,1,5039,POINT (233102.7731999978 897245.7842000015),"22,29"
1219,BOSTON,Columbus Ave @ Centre St,"25025120700,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081700,25025081500,25025081400,25025081300","0.05,0.71,0.93,0.43,0.40,0.04,0.01,0.08,0.01,0.08,0.63,0.88,0.69","0.01,0.07,0.13,0.11,0.05,0.01,0.00,0.02,0.00,0.03,0.10,0.27,0.20",40202,1,5014,POINT (233115.8522000015 897249.8218999989),"22,29"
85281,NEWTON,Centre St @ Locksley Rd,"25017374200,25017374100,25017374000,25017373800,25017373700,25017373600","0.22,0.00,0.01,0.50,0.07,0.01","0.22,0.00,0.03,0.66,0.08,0.01",159071,3,562,POINT (224794.6074000001 897252.8018000014),52
1486,BOSTON,Dudley St @ Magazine St,"25025080401,25025080300,25025091300,25025090700,25025090600,25025090400,25025080100,25025081800,25025081700","0.25,1.00,0.37,0.07,1.00,0.40,0.64,0.65,0.16","0.05,0.13,0.05,0.04,0.15,0.08,0.33,0.12,0.05",35793,1,3044,POINT (235042.7074000016 897266.5593999997),"15,41"
1497,BOSTON,Dudley St @ Blue Hill Ave,"25025080401,25025080300,25025091300,25025090700,25025090600,25025090400,25025080100,25025081800,25025081700","0.25,1.00,0.37,0.07,1.00,0.40,0.64,0.65,0.16","0.05,0.13,0.05,0.04,0.15,0.08,0.33,0.12,0.05",35793,1,3044,POINT (235042.7074000016 897266.5593999997),"15,41"
1576,BOSTON,Blue Hill Ave @ Dudley St,"25025080601,25025080401,25025080300,25025091300,25025090700,25025090600,25025090400,25025080100,25025081800,25025081700","0.00,0.28,1.00,0.33,0.05,1.00,0.39,0.64,0.65,0.20","0.00,0.06,0.13,0.04,0.03,0.15,0.08,0.32,0.12,0.06",35301,1,3033,POINT (235019.1873999983 897271.9373999983),45
1577,BOSTON,Blue Hill Ave @ Mt Pleasant Ave,"25025080601,25025080401,25025080300,25025091300,25025090700,25025090600,25025090400,25025080100,25025081800,25025081700","0.00,0.28,1.00,0.33,0.05,1.00,0.39,0.64,0.65,0.20","0.00,0.06,0.13,0.04,0.03,0.15,0.08,0.32,0.12,0.06",35301,1,3033,POINT (235019.1873999983 897271.9373999983),45
2907,BOSTON,Boston St @ W Howell St,"25025981201,25025061101,25025061200,25025061000,25025091001,25025091300,25025091200,25025091100,25025090700,25025090600,25025080100","0.23,1.00,0.14,0.06,0.01,0.35,0.19,0.05,0.99,0.06,0.15","0.09,0.08,0.12,0.00,0.01,0.04,0.03,0.01,0.52,0.01,0.08",62982,2,2481,POINT (236332.6176000014 897275.3623999991),"16,17"
1753,BOSTON,34 Heath St opp Bromley St,"25025120700,25025120600,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081700,25025081500,25025081400,25025081300","0.19,0.05,0.81,0.99,0.52,0.51,0.05,0.00,0.10,0.01,0.02,0.50,0.76,0.66","0.03,0.01,0.09,0.14,0.13,0.06,0.01,0.00,0.03,0.00,0.00,0.08,0.23,0.19",43023,2,5374,POINT (233004.7695999965 897277.4783999994),14
1530,BROOKLINE,Cypress St opp Henry St,"25021401100,25021401000,25021400900,25021400700,25021400600,25025120700,25025120400,25025981800,25025081100,25025120105","0.12,1.00,0.18,0.25,0.01,0.23,0.03,0.32,0.10,0.08","0.25,0.31,0.03,0.08,0.00,0.03,0.01,0.17,0.02,0.07",111745,2,1965,POINT (231162.3339999989 897280.7945000008),60
2939,BOSTON,Boston St @ Howell St,"25025981201,25025061101,25025061200,25025061000,25025091001,25025091300,25025091200,25025091100,25025090700,25025090600,25025080100","0.23,1.00,0.14,0.06,0.01,0.34,0.18,0.05,0.99,0.05,0.15","0.09,0.08,0.13,0.01,0.00,0.04,0.03,0.01,0.52,0.01,0.08",63077,2,2462,POINT (236334.7629999965 897281.3969999999),"16,17"
1154,BOSTON,Heath St @ Bromley St,"25025120700,25025120600,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081700,25025081500,25025081400,25025081300","0.20,0.05,0.81,1.00,0.53,0.53,0.05,0.00,0.10,0.01,0.01,0.48,0.76,0.65","0.03,0.01,0.09,0.14,0.13,0.07,0.01,0.00,0.03,0.00,0.00,0.08,0.23,0.19",43211,2,5402,POINT (232999.9997000024 897284.125),14
40001,BOSTON,Warren St @ Dabney Pl,"25025080601,25025080401,25025080300,25025090600,25025090400,25025080100,25025081900,25025081800,25025081700,25025081500,25025081400","0.30,0.48,1.00,0.22,0.02,0.16,0.04,0.66,0.95,0.29,0.29","0.08,0.10,0.13,0.03,0.00,0.08,0.01,0.12,0.29,0.05,0.09",32906,1,3082,POINT (234342.5455000028 897291.9283999987),"44,10,66,14,19,23,28"
1551,BROOKLINE,Cypress St @ Franklin St,"25021401100,25021401000,25021400900,25021400700,25021400600,25025120700,25025120400,25025981800,25025081100,25025120105","0.13,1.00,0.18,0.29,0.01,0.20,0.02,0.30,0.08,0.08","0.27,0.31,0.03,0.09,0.01,0.03,0.01,0.16,0.02,0.07",114582,2,1949,POINT (231137.6630000025 897302.2478),60
11545,BROOKLINE,Lee St @ Boylston St,"25021401200,25021401100,25021400600","0.03,0.34,0.34","0.09,0.70,0.21",159476,3,768,POINT (229638.7096000016 897325.2886999995),51
396,BOSTON,Warren St @ Moreland St,"25025080601,25025080401,25025080300,25025090600,25025090400,25025080100,25025081900,25025081800,25025081700,25025081500,25025081400","0.33,0.54,1.00,0.20,0.01,0.18,0.01,0.63,0.91,0.27,0.31","0.09,0.12,0.13,0.03,0.00,0.09,0.00,0.11,0.28,0.04,0.09",32513,1,3070,POINT (234345.5935999975 897334.5001999997),"44,10,66,14,19,23,28"
1174,BOSTON,Washington St @ Circuit Terr,"25025080601,25025080401,25025080300,25025080100,25025081900,25025081800,25025081700,25025081500,25025081400,25025081300","0.47,0.31,0.58,0.01,0.02,0.32,0.94,0.57,0.78,0.11","0.13,0.07,0.08,0.00,0.00,0.06,0.29,0.09,0.24,0.03",34173,1,3197,POINT (233971.9716999978 897343.0824999996),42
2906,BOSTON,Boston St opp Washburn St,"25025981201,25025061101,25025061200,25025061000,25025060800,25025091001,25025091300,25025091200,25025091100,25025090700,25025090600,25025080100","0.26,1.00,0.17,0.14,0.00,0.01,0.21,0.10,0.00,0.98,0.02,0.17","0.10,0.08,0.15,0.01,0.00,0.00,0.03,0.02,0.00,0.52,0.00,0.09",63480,2,2365,POINT (236355.3169 897349.0804999992),"16,17"
81916,BROOKLINE,Lee St @ Boylston St,"25021401200,25021401100,25021400600","0.03,0.33,0.37","0.09,0.69,0.22",159161,3,808,POINT (229627.5138000026 897355.8979000002),51
1542,BROOKLINE,910 Boylston St,"25021401200,25021401100,25025000502,25017373600","0.06,0.32,0.09,0.06","0.20,0.66,0.05,0.09",162160,3,515,POINT (228525.0354999974 897356.0359999985),60
1553,BROOKLINE,High St @ Highland Rd,"25021401100,25021401000,25021400900,25021400700,25021400600,25025120700,25025120400,25025981800,25025081100,25025120105","0.08,1.00,0.34,0.30,0.00,0.44,0.04,0.31,0.18,0.07","0.17,0.31,0.06,0.09,0.00,0.06,0.02,0.17,0.04,0.06",104215,2,2499,POINT (231298.8959999979 897357.3960000016),60
1152,BOSTON,Centre St @ New Heath St,"25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025081700,25025081500,25025081400,25025081300","0.35,0.74,0.37,0.45,0.18,0.16,0.08,0.18,0.58,0.99,0.56","0.04,0.10,0.09,0.06,0.03,0.04,0.02,0.06,0.10,0.30,0.16",38524,1,4773,POINT (233247.2967000008 897358.6251000017),"41,14"
1179,BOSTON,Washington St @ Guild St,"25025080601,25025080401,25025080300,25025080100,25025081900,25025081800,25025081700,25025081500,25025081400,25025081300","0.49,0.34,0.59,0.01,0.01,0.32,0.93,0.56,0.79,0.10","0.13,0.07,0.08,0.00,0.00,0.06,0.29,0.09,0.24,0.03",34173,1,3219,POINT (233977.824000001 897362.5592),42
1750,BOSTON,Heath St @ Walden St,"25025120700,25025120600,25025120500,25025120400,25025981800,25025081200,25025081100,25025080900,25025081001,25025120301,25025081400,25025081300","0.77,0.39,0.82,0.02,0.07,1.00,0.91,0.66,0.27,0.00,0.29,0.34","0.11,0.05,0.09,0.01,0.04,0.14,0.22,0.08,0.07,0.00,0.09,0.10",51259,2,5992,POINT (232578.8636000007 897364.7501999997),14
1757,BOSTON,177 Heath St opp Walden St,"25025120700,25025120600,25025120500,25025120400,25025981800,25025081200,25025081100,25025080900,25025081001,25025120301,25025081400,25025081300","0.79,0.41,0.82,0.02,0.09,1.00,0.94,0.63,0.28,0.00,0.25,0.31","0.12,0.05,0.09,0.01,0.05,0.14,0.23,0.08,0.08,0.00,0.08,0.09",51271,2,5954,POINT (232546.061999999 897366.0623999983),14
1538,BROOKLINE,Opp 910 Boylston St,"25021401200,25021401100,25025000502,25017373600","0.06,0.32,0.09,0.06","0.19,0.66,0.05,0.09",162251,3,515,POINT (228524.7871000022 897367.3643999994),60
1752,BOSTON,Heath St @ Parker St,"25025120700,25025120600,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081500,25025081400,25025081300","0.30,0.04,0.76,1.00,0.59,0.66,0.15,0.01,0.15,0.00,0.34,0.73,0.55","0.04,0.00,0.08,0.14,0.14,0.08,0.03,0.00,0.04,0.00,0.06,0.22,0.16",43268,2,5641,POINT (232941.1762000024 897367.4932999983),14
1141,BOSTON,Centre St @ Marcella St,"25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025081700,25025081500,25025081400,25025081300","0.33,0.73,0.37,0.45,0.19,0.17,0.08,0.18,0.57,1.00,0.55","0.03,0.10,0.09,0.06,0.03,0.05,0.02,0.06,0.09,0.30,0.16",37905,1,4760,POINT (233251.7788999975 897369.8183999993),"41,14"
1545,BROOKLINE,Boylston St @ Heath St,"25021401200,25021401100,25021400600","0.03,0.34,0.32","0.11,0.70,0.19",159822,3,737,POINT (229450.0820999965 897376.821800001),60
1529,BROOKLINE,High St @ Oakland Rd,"25021401100,25021401000,25021400900,25021400700,25021400600,25025120700,25025120400,25025981800,25025081100,25025120105","0.08,1.00,0.37,0.32,0.00,0.46,0.03,0.30,0.19,0.07","0.16,0.31,0.07,0.10,0.00,0.07,0.02,0.16,0.05,0.06",104214,2,2572,POINT (231309.2672000006 897379.7963000014),60
1544,BROOKLINE,Opp 763 Boylston St,"25021401200,25021401100,25021400600","0.04,0.35,0.23","0.14,0.72,0.14",160970,3,609,POINT (229256.4055000022 897380.4574999996),60
1496,BOSTON,381 Dudley St opp Hampden St,"25025080601,25025080401,25025080300,25025071101,25025091300,25025090700,25025090600,25025090400,25025080100,25025081800,25025081700","0.02,0.47,1.00,0.02,0.17,0.04,1.00,0.23,0.70,0.57,0.19","0.01,0.10,0.13,0.00,0.02,0.02,0.15,0.05,0.35,0.11,0.06",33904,1,2905,POINT (234997.0122999996 897383.745000001),"15,45,41"
1487,BOSTON,Dudley St @ Hampden St,"25025080601,25025080401,25025080300,25025071101,25025091300,25025090700,25025090600,25025090400,25025080100,25025081800,25025081700","0.02,0.48,1.00,0.03,0.16,0.03,1.00,0.22,0.70,0.57,0.20","0.01,0.10,0.13,0.01,0.02,0.02,0.15,0.05,0.35,0.10,0.06",34123,1,2903,POINT (234991.6840000004 897388.8396000005),"15,45,41"
15351,BROOKLINE,Boylston St @ Timon Ave,"25021401200,25021401100,25021400600","0.04,0.35,0.23","0.13,0.72,0.14",161049,3,609,POINT (229239.9968999997 897390.7817000002),60
8502,NEWTON,Parker St @ Cypress St,"25017374200,25017373800,25017373700,25017373600","0.01,0.62,0.07,0.05","0.01,0.82,0.09,0.08",165772,3,548,POINT (225229.8215999976 897392.4816999994),52
1535,BROOKLINE,Boylston St @ Chestnut Hill Ave,"25021401200,25021401100,25021400600","0.03,0.33,0.34","0.10,0.69,0.20",159571,3,761,POINT (229469.6539999992 897392.9492999986),60
1758,BOSTON,Heath St opp Hennigan School,"25021401000,25021400900,25025120700,25025120600,25025120500,25025120400,25025981800,25025081200,25025081100,25025080900,25025081001,25025081400,25025081300","0.02,0.03,0.85,0.41,0.78,0.03,0.14,1.00,1.00,0.57,0.31,0.16,0.19","0.01,0.01,0.12,0.05,0.08,0.01,0.08,0.14,0.24,0.07,0.08,0.05,0.05",51714,2,5816,POINT (232451.0625 897394.7503000014),14
1756,BOSTON,107 Heath St opp Bickford Ave,"25025120700,25025120600,25025120500,25025081200,25025081100,25025080900,25025080801,25025081001,25025120301,25025081500,25025081400,25025081300","0.60,0.16,0.78,1.00,0.70,0.74,0.11,0.23,0.00,0.10,0.59,0.45","0.09,0.02,0.08,0.14,0.17,0.09,0.02,0.06,0.00,0.02,0.18,0.13",48292,2,5954,POINT (232788.6275999993 897395.245000001),14
1543,BROOKLINE,850 Boylston St,"25021401200,25021401100,25021400600,25025000502,25017373600","0.05,0.37,0.08,0.03,0.00","0.16,0.78,0.05,0.02,0.00",161448,3,459,POINT (228941.4017999992 897395.9754999988),60
1751,BOSTON,106 Heath St opp Bickford Ave,"25025120700,25025120600,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025120301,25025081500,25025081400,25025081300","0.57,0.13,0.78,1.00,0.68,0.74,0.13,0.00,0.22,0.00,0.13,0.61,0.45","0.08,0.02,0.08,0.14,0.17,0.09,0.02,0.00,0.06,0.00,0.02,0.19,0.13",47802,2,5918,POINT (232808.998499997 897397.7763999999),14
2940,BOSTON,Boston St @ Rawson St,"25025981201,25025061101,25025061200,25025061000,25025060800,25025091001,25025091300,25025091200,25025090700,25025090600,25025080100","0.27,1.00,0.19,0.22,0.01,0.00,0.11,0.05,0.96,0.00,0.17","0.10,0.08,0.18,0.02,0.00,0.00,0.01,0.01,0.50,0.00,0.09",65353,2,2341,POINT (236371.6699000001 897401.9118999988),"16,17"
1755,BOSTON,Heath St @ Wensley St,"25025120700,25025120600,25025120500,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025081500,25025081400,25025081300","0.30,0.02,0.72,1.00,0.60,0.71,0.20,0.02,0.17,0.30,0.74,0.50","0.04,0.00,0.08,0.14,0.15,0.09,0.04,0.00,0.05,0.05,0.23,0.14",43732,2,5693,POINT (232935.5416999981 897402.8783),14
1536,BROOKLINE,Boylston St @ Reservoir Rd,"25021401200,25021401100,25021400600,25025000502","0.05,0.37,0.13,0.00","0.15,0.77,0.08,0.00",162716,3,472,POINT (229030.7914000005 897405.7853999995),60
11243,BOSTON,South Bay Mall @ Stop and Shop,"25025061101,25025061200,25025091300,25025091200,25025090700,25025090600,25025080100","0.30,0.10,0.60,0.04,0.76,0.61,0.61","0.02,0.09,0.08,0.01,0.40,0.09,0.31",57882,2,2371,POINT (235881.2149000019 897411.9626999982),"8,16,10"
29050,BOSTON,South Bay Mall @ Stop and Shop,"25025061101,25025061200,25025091300,25025091200,25025090700,25025090600,25025080100","0.33,0.10,0.58,0.04,0.76,0.60,0.61","0.03,0.09,0.07,0.01,0.40,0.09,0.31",57623,2,2365,POINT (235889.3106999993 897417.0711999983),"8,16,10"
6573,BOSTON,S Huntington Ave @ VA Hospital,"25021401100,25021401000,25021400900,25021400700,25025120700,25025120600,25025120500,25025120400,25025981800,25025081200,25025081100,25025080900,25025120105,25025081001","0.00,0.47,0.41,0.00,1.00,0.34,0.27,0.09,0.21,0.69,0.90,0.04,0.00,0.28","0.00,0.15,0.08,0.00,0.15,0.04,0.03,0.04,0.11,0.10,0.22,0.01,0.00,0.08",64118,2,4784,POINT (232033.1489999965 897419.7729999982),"37,34,39,21,38,35,36,32"
31365,BOSTON,S Huntington Ave opp VA Hospital,"25021401100,25021401000,25021400900,25021400700,25025120700,25025120600,25025120500,25025120400,25025981800,25025081200,25025081100,25025080900,25025120105,25025081001","0.00,0.47,0.41,0.00,1.00,0.34,0.27,0.09,0.21,0.69,0.90,0.04,0.00,0.28","0.00,0.15,0.08,0.00,0.15,0.04,0.03,0.04,0.11,0.10,0.22,0.01,0.00,0.08",64118,2,4784,POINT (232033.1489999965 897419.7729999982),"37,34,39,21,38,35,36,32"
1537,BROOKLINE,Opp 850 Boylston St,"25021401200,25021401100,25021400600,25025000502,25017373600","0.04,0.38,0.03,0.07,0.01","0.14,0.78,0.02,0.04,0.01",160749,3,481,POINT (228833.8984000012 897421.1691000015),60
81917,BROOKLINE,Chestnut Hill Ave @ Channing Rd,"25021401200,25021401100,25021400600","0.03,0.33,0.35","0.10,0.69,0.21",159334,3,777,POINT (229422.0134999976 897429.1611000001),51
131,BOSTON,Massachusetts Ave @ Shirley St,"25025080300,25025061200,25025091300,25025090700,25025090600,25025090400,25025080100","0.11,0.05,0.61,0.65,0.74,0.01,0.80","0.01,0.05,0.08,0.34,0.11,0.00,0.40",51832,2,2238,POINT (235710.2204999998 897441.3792999983),"8,10"
1749,BOSTON,Heath St opp Hayden St,"25021401000,25021400900,25025120700,25025120600,25025120500,25025120400,25025981800,25025081200,25025081100,25025080900,25025081001,25025081400,25025081300","0.06,0.11,0.86,0.34,0.70,0.03,0.15,1.00,1.00,0.59,0.38,0.12,0.09","0.02,0.02,0.13,0.04,0.07,0.01,0.08,0.14,0.24,0.07,0.10,0.04,0.02",52770,2,5768,POINT (232392.6115000024 897441.5480000004),14
21835,BROOKLINE,Chestnut Hill Ave @ Eliot St,"25021401200,25021401100,25021400600","0.03,0.33,0.35","0.10,0.69,0.21",159334,3,777,POINT (229408.6064999998 897443.0722999983),51
