GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJWME001
"G25002104033003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403300","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4033, Norfolk County, Massachusetts",,,1851
"G25002104034001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4034, Norfolk County, Massachusetts",,,1503
"G25002104034002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4034, Norfolk County, Massachusetts",,,1422
"G25002104034003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4034, Norfolk County, Massachusetts",,,1419
"G25002104034004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403400","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4034, Norfolk County, Massachusetts",,,588
"G25002104034005","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403400","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4034, Norfolk County, Massachusetts",,,1925
"G25002104035001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4035, Norfolk County, Massachusetts",,,2073
"G25002104035002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4035, Norfolk County, Massachusetts",,,1705
"G25002104035003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"403500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4035, Norfolk County, Massachusetts",,,2887
"G25002104041001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4041, Norfolk County, Massachusetts",,,2006
"G25002104041002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4041, Norfolk County, Massachusetts",,,1301
"G25002104041003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4041, Norfolk County, Massachusetts",,,1040
"G25002104042011","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404201","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4042.01, Norfolk County, Massachusetts",,,1014
"G25002104042012","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404201","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4042.01, Norfolk County, Massachusetts",,,971
"G25002104042013","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404201","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4042.01, Norfolk County, Massachusetts",,,907
"G25002104042014","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404201","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4042.01, Norfolk County, Massachusetts",,,822
"G25002104042021","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404202","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4042.02, Norfolk County, Massachusetts",,,1441
"G25002104042022","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404202","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4042.02, Norfolk County, Massachusetts",,,1038
"G25002104042023","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404202","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4042.02, Norfolk County, Massachusetts",,,2604
"G25002104043011","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404301","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4043.01, Norfolk County, Massachusetts",,,1414
"G25002104043012","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404301","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4043.01, Norfolk County, Massachusetts",,,909
"G25002104043013","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404301","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4043.01, Norfolk County, Massachusetts",,,1222
"G25002104043014","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404301","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4043.01, Norfolk County, Massachusetts",,,1269
"G25002104043015","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404301","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4043.01, Norfolk County, Massachusetts",,,808
"G25002104043021","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404302","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4043.02, Norfolk County, Massachusetts",,,1916
"G25002104043022","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404302","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4043.02, Norfolk County, Massachusetts",,,735
"G25002104043023","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404302","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4043.02, Norfolk County, Massachusetts",,,1142
"G25002104044001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4044, Norfolk County, Massachusetts",,,1146
"G25002104044002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4044, Norfolk County, Massachusetts",,,655
"G25002104044003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4044, Norfolk County, Massachusetts",,,811
"G25002104044004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404400","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4044, Norfolk County, Massachusetts",,,807
"G25002104044005","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"404400","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4044, Norfolk County, Massachusetts",,,3223
"G25002104051001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"405100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4051, Norfolk County, Massachusetts",,,834
"G25002104051002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"405100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4051, Norfolk County, Massachusetts",,,2482
"G25002104051003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"405100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4051, Norfolk County, Massachusetts",,,1493
"G25002104051004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"405100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4051, Norfolk County, Massachusetts",,,1178
"G25002104061011","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"406101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4061.01, Norfolk County, Massachusetts",,,3265
"G25002104061012","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"406101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4061.01, Norfolk County, Massachusetts",,,1318
"G25002104061013","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"406101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4061.01, Norfolk County, Massachusetts",,,1452
"G25002104061021","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"406102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4061.02, Norfolk County, Massachusetts",,,1823
"G25002104061022","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"406102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4061.02, Norfolk County, Massachusetts",,,990
"G25002104061023","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"406102","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4061.02, Norfolk County, Massachusetts",,,1158
"G25002104061024","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"406102","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4061.02, Norfolk County, Massachusetts",,,2742
"G25002104071001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"407100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4071, Norfolk County, Massachusetts",,,1252
"G25002104071002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"407100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4071, Norfolk County, Massachusetts",,,1494
"G25002104071003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"407100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4071, Norfolk County, Massachusetts",,,2294
"G25002104071004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"407100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4071, Norfolk County, Massachusetts",,,1116
"G25002104071005","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"407100","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4071, Norfolk County, Massachusetts",,,2046
"G25002104081011","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4081.01, Norfolk County, Massachusetts",,,2409
"G25002104081012","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4081.01, Norfolk County, Massachusetts",,,1798
"G25002104081013","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4081.01, Norfolk County, Massachusetts",,,3221
"G25002104081014","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4081.01, Norfolk County, Massachusetts",,,643
"G25002104081021","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4081.02, Norfolk County, Massachusetts",,,1324
"G25002104081022","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4081.02, Norfolk County, Massachusetts",,,1969
"G25002104081023","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408102","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4081.02, Norfolk County, Massachusetts",,,821
"G25002104081024","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"408102","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4081.02, Norfolk County, Massachusetts",,,1059
"G25002104091011","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"409101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4091.01, Norfolk County, Massachusetts",,,2277
"G25002104091012","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"409101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4091.01, Norfolk County, Massachusetts",,,872
"G25002104091013","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"409101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4091.01, Norfolk County, Massachusetts",,,3198
"G25002104091021","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"409102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4091.02, Norfolk County, Massachusetts",,,2279
"G25002104091022","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"409102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4091.02, Norfolk County, Massachusetts",,,3122
"G25002104101001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4101, Norfolk County, Massachusetts",,,799
"G25002104101002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4101, Norfolk County, Massachusetts",,,3673
"G25002104101003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4101, Norfolk County, Massachusetts",,,652
"G25002104101004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4101, Norfolk County, Massachusetts",,,1820
"G25002104103001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4103, Norfolk County, Massachusetts",,,1751
"G25002104103002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4103, Norfolk County, Massachusetts",,,2774
"G25002104104001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4104, Norfolk County, Massachusetts",,,827
"G25002104104002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4104, Norfolk County, Massachusetts",,,1635
"G25002104104003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4104, Norfolk County, Massachusetts",,,764
"G25002104104004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410400","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4104, Norfolk County, Massachusetts",,,969
"G25002104104005","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"410400","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4104, Norfolk County, Massachusetts",,,1871
"G25002104111001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4111, Norfolk County, Massachusetts",,,1786
"G25002104111002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4111, Norfolk County, Massachusetts",,,1796
"G25002104111003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4111, Norfolk County, Massachusetts",,,1793
"G25002104111004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4111, Norfolk County, Massachusetts",,,1248
"G25002104111005","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411100","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4111, Norfolk County, Massachusetts",,,1711
"G25002104112001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4112, Norfolk County, Massachusetts",,,1414
"G25002104112002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4112, Norfolk County, Massachusetts",,,3115
"G25002104112003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4112, Norfolk County, Massachusetts",,,1522
"G25002104112004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411200","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4112, Norfolk County, Massachusetts",,,814
"G25002104113011","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411301","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4113.01, Norfolk County, Massachusetts",,,3036
"G25002104113012","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411301","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4113.01, Norfolk County, Massachusetts",,,1223
"G25002104113013","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411301","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4113.01, Norfolk County, Massachusetts",,,1520
"G25002104113021","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411302","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4113.02, Norfolk County, Massachusetts",,,702
"G25002104113022","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411302","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4113.02, Norfolk County, Massachusetts",,,2328
"G25002104113023","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"411302","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4113.02, Norfolk County, Massachusetts",,,1067
"G25002104121001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4121, Norfolk County, Massachusetts",,,2524
"G25002104121002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4121, Norfolk County, Massachusetts",,,1345
"G25002104121003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4121, Norfolk County, Massachusetts",,,1581
"G25002104121004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4121, Norfolk County, Massachusetts",,,1318
"G25002104122001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4122, Norfolk County, Massachusetts",,,1829
"G25002104122002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4122, Norfolk County, Massachusetts",,,2141
"G25002104123001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4123, Norfolk County, Massachusetts",,,1223
"G25002104123002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4123, Norfolk County, Massachusetts",,,1083
"G25002104123003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412300","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4123, Norfolk County, Massachusetts",,,909
"G25002104123004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"412300","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4123, Norfolk County, Massachusetts",,,1910
"G25002104131001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"413100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4131, Norfolk County, Massachusetts",,,1425
"G25002104131002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"413100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4131, Norfolk County, Massachusetts",,,1094
"G25002104131003","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"413100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4131, Norfolk County, Massachusetts",,,988
"G25002104131004","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"413100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4131, Norfolk County, Massachusetts",,,972
"G25002104131005","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"413100","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4131, Norfolk County, Massachusetts",,,884
"G25002104132001","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"413200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4132, Norfolk County, Massachusetts",,,1371
"G25002104132002","2014-2018",,,"Massachusetts","25","Norfolk County","021",,,"413200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4132, Norfolk County, Massachusetts",,,1575
